STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
GR000016716,"HELLINIKON, GR",01-08-16,0,,88,,
GR000016716,"HELLINIKON, GR",02-08-16,0,,86,,75
GR000016716,"HELLINIKON, GR",03-08-16,0,,88,,76
GR000016716,"HELLINIKON, GR",04-08-16,0,,86,,81
GR000016716,"HELLINIKON, GR",05-08-16,0,,87,,80
GR000016716,"HELLINIKON, GR",06-08-16,0,,87,,78
GR000016716,"HELLINIKON, GR",07-08-16,,,87,,79
GR000016716,"HELLINIKON, GR",08-08-16,,,87,,80
GR000016716,"HELLINIKON, GR",09-08-16,,,85,,79
GR000016716,"HELLINIKON, GR",10-08-16,0,,86,,78
GR000016716,"HELLINIKON, GR",11-08-16,0,,85,,75
GR000016716,"HELLINIKON, GR",12-08-16,0,,85,,77
GR000016716,"HELLINIKON, GR",13-08-16,,,77,,
GR000016716,"HELLINIKON, GR",14-08-16,0,,76,,
GR000016716,"HELLINIKON, GR",15-08-16,0,,79,,71
GR000016716,"HELLINIKON, GR",16-08-16,0,,83,,71
GR000016716,"HELLINIKON, GR",17-08-16,0,,83,,72
GR000016716,"HELLINIKON, GR",18-08-16,0,,84,,72
GR000016716,"HELLINIKON, GR",19-08-16,,,84,,74
GR000016716,"HELLINIKON, GR",20-08-16,,,85,,76
GR000016716,"HELLINIKON, GR",21-08-16,0,,85,,74
GR000016716,"HELLINIKON, GR",22-08-16,,,86,,77
GR000016716,"HELLINIKON, GR",23-08-16,0,,84,,77
GR000016716,"HELLINIKON, GR",24-08-16,0,,82,,77
GR000016716,"HELLINIKON, GR",25-08-16,0,,81,,78
GR000016716,"HELLINIKON, GR",26-08-16,0,,80,,76
GR000016716,"HELLINIKON, GR",27-08-16,0,,79,,74
GR000016716,"HELLINIKON, GR",28-08-16,0,,80,,73
GR000016716,"HELLINIKON, GR",29-08-16,0,,80,,73
GR000016716,"HELLINIKON, GR",30-08-16,0,,81,,71
GR000016716,"HELLINIKON, GR",31-08-16,0,,84,,73
GR000016716,"HELLINIKON, GR",01-09-16,,,83,,78
GR000016716,"HELLINIKON, GR",02-09-16,0,,79,,74
GR000016716,"HELLINIKON, GR",03-09-16,0,,78,,73
GR000016716,"HELLINIKON, GR",04-09-16,0,,79,,71
GR000016716,"HELLINIKON, GR",05-09-16,0,,80,89,69
GR000016716,"HELLINIKON, GR",06-09-16,0,,78,89,
GR000016716,"HELLINIKON, GR",07-09-16,0.2,,78,,69
GR000016716,"HELLINIKON, GR",08-09-16,0,,80,85,
GR000016716,"HELLINIKON, GR",09-09-16,0,,79,85,73
GR000016716,"HELLINIKON, GR",10-09-16,0,,78,89,
GR000016716,"HELLINIKON, GR",11-09-16,0.31,,76,,69
GR000016716,"HELLINIKON, GR",12-09-16,0.28,,77,85,69
GR000016716,"HELLINIKON, GR",13-09-16,0,,77,84,68
GR000016716,"HELLINIKON, GR",14-09-16,0,,77,86,69
GR000016716,"HELLINIKON, GR",15-09-16,0,,78,,68
GR000016716,"HELLINIKON, GR",16-09-16,0,,78,86,69
GR000016716,"HELLINIKON, GR",17-09-16,0,,79,87,71
GR000016716,"HELLINIKON, GR",18-09-16,0,,82,90,76
GR000016716,"HELLINIKON, GR",19-09-16,0,,78,86,
GR000016716,"HELLINIKON, GR",20-09-16,0,,76,,70
GR000016716,"HELLINIKON, GR",21-09-16,0,,73,,
GR000016716,"HELLINIKON, GR",22-09-16,0.32,,71,78,64
GR000016716,"HELLINIKON, GR",23-09-16,0,,69,77,66
GR000016716,"HELLINIKON, GR",24-09-16,0,,71,76,63
GR000016716,"HELLINIKON, GR",25-09-16,0,,68,76,62
GR000016716,"HELLINIKON, GR",26-09-16,0,,69,76,60
GR000016716,"HELLINIKON, GR",27-09-16,0,,69,77,63
GR000016716,"HELLINIKON, GR",28-09-16,0,,69,,62
GR000016716,"HELLINIKON, GR",29-09-16,0,,71,,63
GR000016716,"HELLINIKON, GR",30-09-16,0,,72,,62
GR000016716,"HELLINIKON, GR",01-10-16,,,72,,61
GR000016716,"HELLINIKON, GR",02-10-16,,,73,,
GR000016716,"HELLINIKON, GR",03-10-16,0,,76,,68
GR000016716,"HELLINIKON, GR",04-10-16,0,,76,,68
GR000016716,"HELLINIKON, GR",05-10-16,0,,74,,68
GR000016716,"HELLINIKON, GR",06-10-16,0,,72,,67
GR000016716,"HELLINIKON, GR",07-10-16,0,,71,,63
GR000016716,"HELLINIKON, GR",08-10-16,0.47,,72,,62
GR000016716,"HELLINIKON, GR",09-10-16,0,,71,,64
GR000016716,"HELLINIKON, GR",10-10-16,0,,71,,65
GR000016716,"HELLINIKON, GR",11-10-16,,,69,,66
GR000016716,"HELLINIKON, GR",12-10-16,0,,74,,67
GR000016716,"HELLINIKON, GR",13-10-16,0,,68,,60
GR000016716,"HELLINIKON, GR",14-10-16,0,,68,,
GR000016716,"HELLINIKON, GR",15-10-16,0,,68,,62
GR000016716,"HELLINIKON, GR",16-10-16,0,,68,,60
GR000016716,"HELLINIKON, GR",17-10-16,0,,68,,
GR000016716,"HELLINIKON, GR",18-10-16,0,,61,,
GR000016716,"HELLINIKON, GR",19-10-16,0,,61,,52
GR000016716,"HELLINIKON, GR",20-10-16,0,,64,,58
GR000016716,"HELLINIKON, GR",21-10-16,0,,66,,60
GR000016716,"HELLINIKON, GR",22-10-16,0,,67,,63
GR000016716,"HELLINIKON, GR",23-10-16,0.56,,68,,61
GR000016716,"HELLINIKON, GR",24-10-16,0,,69,,65
GR000016716,"HELLINIKON, GR",25-10-16,0,,65,,
GR000016716,"HELLINIKON, GR",26-10-16,0,,66,,60
GR000016716,"HELLINIKON, GR",27-10-16,,,64,,61
GR000016716,"HELLINIKON, GR",28-10-16,,,60,,
GR000016716,"HELLINIKON, GR",29-10-16,0,,60,,
GR000016716,"HELLINIKON, GR",30-10-16,0,,63,,56
GR000016716,"HELLINIKON, GR",31-10-16,0,,59,,
GR000016716,"HELLINIKON, GR",01-11-16,0,,58,,51
GR000016716,"HELLINIKON, GR",02-11-16,0,,58,,50
GR000016716,"HELLINIKON, GR",03-11-16,0,,63,,55
GR000016716,"HELLINIKON, GR",04-11-16,0,,64,,59
GR000016716,"HELLINIKON, GR",05-11-16,0,,65,,57
GR000016716,"HELLINIKON, GR",06-11-16,0,,66,,59
GR000016716,"HELLINIKON, GR",07-11-16,0,,69,,64
GR000016716,"HELLINIKON, GR",08-11-16,0,,73,,69
GR000016716,"HELLINIKON, GR",09-11-16,0,,66,,
GR000016716,"HELLINIKON, GR",10-11-16,0.28,,64,,59
GR000016716,"HELLINIKON, GR",11-11-16,0,,64,,57
GR000016716,"HELLINIKON, GR",12-11-16,,,65,,57
GR000016716,"HELLINIKON, GR",13-11-16,0,,62,,
GR000016716,"HELLINIKON, GR",14-11-16,0,,58,,50
GR000016716,"HELLINIKON, GR",15-11-16,0,,56,,54
GR000016716,"HELLINIKON, GR",16-11-16,0.02,,53,,51
GR000016716,"HELLINIKON, GR",17-11-16,0,,53,,46
GR000016716,"HELLINIKON, GR",18-11-16,0,,56,,49
GR000016716,"HELLINIKON, GR",19-11-16,0,,57,,50
GR000016716,"HELLINIKON, GR",20-11-16,0,,57,,49
GR000016716,"HELLINIKON, GR",21-11-16,0,,57,,50
GR000016716,"HELLINIKON, GR",22-11-16,0,,58,,54
GR000016716,"HELLINIKON, GR",23-11-16,0,,57,,
GR000016716,"HELLINIKON, GR",24-11-16,0,,56,,47
GR000016716,"HELLINIKON, GR",25-11-16,0,,58,,54
GR000016716,"HELLINIKON, GR",26-11-16,0,,62,,56
GR000016716,"HELLINIKON, GR",27-11-16,1.06,,61,,
GR000016716,"HELLINIKON, GR",28-11-16,1.15,,59,,
GR000016716,"HELLINIKON, GR",29-11-16,1.42,,53,,
GR000016716,"HELLINIKON, GR",30-11-16,0,,47,,
GR000016716,"HELLINIKON, GR",01-12-16,0,,45,,41
GR000016716,"HELLINIKON, GR",02-12-16,0,,53,,42
GR000016716,"HELLINIKON, GR",03-12-16,0,,57,,53
GR000016716,"HELLINIKON, GR",04-12-16,0.03,,56,,54
GR000016716,"HELLINIKON, GR",05-12-16,0,,53,,
GR000016716,"HELLINIKON, GR",06-12-16,0,,50,,
GR000016716,"HELLINIKON, GR",07-12-16,0.01,,55,,50
GR000016716,"HELLINIKON, GR",08-12-16,0,,48,,
GR000016716,"HELLINIKON, GR",09-12-16,0,,48,,40
GR000016716,"HELLINIKON, GR",10-12-16,0,,52,,45
GR000016716,"HELLINIKON, GR",11-12-16,,,56,,
GR000016716,"HELLINIKON, GR",12-12-16,0,,60,,53
GR000016716,"HELLINIKON, GR",13-12-16,0,,51,,
GR000016716,"HELLINIKON, GR",14-12-16,0,,43,,40
GR000016716,"HELLINIKON, GR",15-12-16,0,,47,,39
GR000016716,"HELLINIKON, GR",16-12-16,0.05,,47,,44
GR000016716,"HELLINIKON, GR",17-12-16,0,,44,,41
GR000016716,"HELLINIKON, GR",18-12-16,0,,44,,37
GR000016716,"HELLINIKON, GR",19-12-16,0,,47,,41
GR000016716,"HELLINIKON, GR",20-12-16,0,,47,,39
GR000016716,"HELLINIKON, GR",21-12-16,0,,46,,43
GR000016716,"HELLINIKON, GR",22-12-16,0,,44,,41
GR000016716,"HELLINIKON, GR",23-12-16,0,,46,,43
GR000016716,"HELLINIKON, GR",24-12-16,0.01,,49,,43
GR000016716,"HELLINIKON, GR",25-12-16,0,,48,,39
GR000016716,"HELLINIKON, GR",26-12-16,0,,52,,45
GR000016716,"HELLINIKON, GR",27-12-16,0.01,,51,,46
GR000016716,"HELLINIKON, GR",28-12-16,0.35,,45,,42
GR000016716,"HELLINIKON, GR",29-12-16,0.07,,39,,33
GR000016716,"HELLINIKON, GR",30-12-16,0,,38,,
GR000016716,"HELLINIKON, GR",31-12-16,0,,38,,33
GR000016716,"HELLINIKON, GR",01-01-17,0,,43,,35
GR000016716,"HELLINIKON, GR",02-01-17,0,,47,,39
GR000016716,"HELLINIKON, GR",03-01-17,0,,52,,46
GR000016716,"HELLINIKON, GR",04-01-17,0,,53,,45
GR000016716,"HELLINIKON, GR",05-01-17,0,,56,,48
GR000016716,"HELLINIKON, GR",06-01-17,0,,51,,
GR000016716,"HELLINIKON, GR",07-01-17,0.13,,36,,
GR000016716,"HELLINIKON, GR",08-01-17,0,,33,,30
GR000016716,"HELLINIKON, GR",09-01-17,0,,33,,29
GR000016716,"HELLINIKON, GR",10-01-17,0.01,,36,,30
GR000016716,"HELLINIKON, GR",11-01-17,0.04,,48,,38
GR000016716,"HELLINIKON, GR",12-01-17,0,,50,,
GR000016716,"HELLINIKON, GR",13-01-17,0,,48,,40
GR000016716,"HELLINIKON, GR",14-01-17,0,,54,,47
GR000016716,"HELLINIKON, GR",15-01-17,0,,51,,
GR000016716,"HELLINIKON, GR",16-01-17,0.15,,50,,44
GR000016716,"HELLINIKON, GR",17-01-17,0.19,,52,,46
GR000016716,"HELLINIKON, GR",18-01-17,0,,55,,47
GR000016716,"HELLINIKON, GR",19-01-17,0.2,,52,,
GR000016716,"HELLINIKON, GR",20-01-17,0,,47,,45
GR000016716,"HELLINIKON, GR",21-01-17,0,,47,,41
GR000016716,"HELLINIKON, GR",22-01-17,0,,47,,40
GR000016716,"HELLINIKON, GR",23-01-17,0,,47,,41
GR000016716,"HELLINIKON, GR",24-01-17,0.1,,47,,45
GR000016716,"HELLINIKON, GR",25-01-17,0.1,,45,,42
GR000016716,"HELLINIKON, GR",26-01-17,0,,44,,
GR000016716,"HELLINIKON, GR",27-01-17,0,,40,,
GR000016716,"HELLINIKON, GR",28-01-17,0,,44,,36
GR000016716,"HELLINIKON, GR",29-01-17,0,,44,,39
GR000016716,"HELLINIKON, GR",30-01-17,0,,44,,40
GR000016716,"HELLINIKON, GR",31-01-17,,,44,,
GR000016716,"HELLINIKON, GR",01-02-17,0,,45,,37
GR000016716,"HELLINIKON, GR",02-02-17,0,,50,,42
GR000016716,"HELLINIKON, GR",03-02-17,0,,55,,48
GR000016716,"HELLINIKON, GR",04-02-17,0,,54,,47
GR000016716,"HELLINIKON, GR",05-02-17,0,,58,,53
GR000016716,"HELLINIKON, GR",06-02-17,0,,58,,51
GR000016716,"HELLINIKON, GR",07-02-17,0.09,,54,,51
GR000016716,"HELLINIKON, GR",08-02-17,0.08,,54,,51
GR000016716,"HELLINIKON, GR",09-02-17,0,,52,,47
GR000016716,"HELLINIKON, GR",10-02-17,0,,50,,46
GR000016716,"HELLINIKON, GR",11-02-17,0.02,,47,,
GR000016716,"HELLINIKON, GR",12-02-17,0,,44,,44
GR000016716,"HELLINIKON, GR",13-02-17,0,,44,,40
GR000016716,"HELLINIKON, GR",14-02-17,0,,43,,
GR000016716,"HELLINIKON, GR",15-02-17,0,,47,,35
GR000016716,"HELLINIKON, GR",16-02-17,0,,48,,43
GR000016716,"HELLINIKON, GR",17-02-17,0,,48,,38
GR000016716,"HELLINIKON, GR",18-02-17,0,,54,,45
GR000016716,"HELLINIKON, GR",19-02-17,0,,56,,48
GR000016716,"HELLINIKON, GR",20-02-17,0,,57,,51
GR000016716,"HELLINIKON, GR",21-02-17,0,,56,,48
GR000016716,"HELLINIKON, GR",22-02-17,0,,54,,47
GR000016716,"HELLINIKON, GR",23-02-17,0,,57,,49
GR000016716,"HELLINIKON, GR",24-02-17,0,,56,,50
GR000016716,"HELLINIKON, GR",25-02-17,0,,60,,52
GR000016716,"HELLINIKON, GR",26-02-17,0,,58,,56
GR000016716,"HELLINIKON, GR",27-02-17,0.04,,57,,52
GR000016716,"HELLINIKON, GR",28-02-17,0,,56,,50
GR000016716,"HELLINIKON, GR",01-03-17,0,,59,,51
GR000016716,"HELLINIKON, GR",02-03-17,0,,58,,
GR000016716,"HELLINIKON, GR",03-03-17,0,,56,,47
GR000016716,"HELLINIKON, GR",04-03-17,0,,56,,47
GR000016716,"HELLINIKON, GR",05-03-17,0,,57,,48
GR000016716,"HELLINIKON, GR",06-03-17,0,,59,,52
GR000016716,"HELLINIKON, GR",07-03-17,0,,58,,51
GR000016716,"HELLINIKON, GR",08-03-17,0.06,,55,,
GR000016716,"HELLINIKON, GR",09-03-17,0.65,,53,,50
GR000016716,"HELLINIKON, GR",10-03-17,0.11,,54,,50
GR000016716,"HELLINIKON, GR",11-03-17,0.06,,51,,
GR000016716,"HELLINIKON, GR",12-03-17,1.48,,54,,
GR000016716,"HELLINIKON, GR",13-03-17,0.05,,54,,47
GR000016716,"HELLINIKON, GR",14-03-17,0,,55,,45
GR000016716,"HELLINIKON, GR",15-03-17,0,,55,,50
GR000016716,"HELLINIKON, GR",16-03-17,0,,54,,45
GR000016716,"HELLINIKON, GR",17-03-17,0,,53,,42
GR000016716,"HELLINIKON, GR",18-03-17,0,,55,,46
GR000016716,"HELLINIKON, GR",19-03-17,0,,60,,52
GR000016716,"HELLINIKON, GR",20-03-17,0,,60,,53
GR000016716,"HELLINIKON, GR",21-03-17,0,,60,,51
GR000016716,"HELLINIKON, GR",22-03-17,0,,61,,55
GR000016716,"HELLINIKON, GR",23-03-17,0,,62,,53
GR000016716,"HELLINIKON, GR",24-03-17,0,,63,,
GR000016716,"HELLINIKON, GR",25-03-17,0,,62,,50
GR000016716,"HELLINIKON, GR",26-03-17,0,,63,,
GR000016716,"HELLINIKON, GR",27-03-17,0,,56,,
GR000016716,"HELLINIKON, GR",28-03-17,0,,55,,49
GR000016716,"HELLINIKON, GR",29-03-17,0,,58,,50
GR000016716,"HELLINIKON, GR",30-03-17,0,,63,,53
GR000016716,"HELLINIKON, GR",31-03-17,0,,62,,
GR000016716,"HELLINIKON, GR",01-04-17,0,,60,,53
GR000016716,"HELLINIKON, GR",02-04-17,,,59,,47
GR000016716,"HELLINIKON, GR",03-04-17,0,,62,,50
GR000016716,"HELLINIKON, GR",04-04-17,0,,61,,55
GR000016716,"HELLINIKON, GR",05-04-17,0.04,,60,,54
GR000016716,"HELLINIKON, GR",07-04-17,,,62,,
GR000016716,"HELLINIKON, GR",08-04-17,0,,59,,51
GR000016716,"HELLINIKON, GR",09-04-17,0,,60,,
GR000016716,"HELLINIKON, GR",11-04-17,,,65,,
GR000016716,"HELLINIKON, GR",12-04-17,0,,62,,52
GR000016716,"HELLINIKON, GR",13-04-17,0,,65,,54
GR000016716,"HELLINIKON, GR",14-04-17,0,,65,,56
GR000016716,"HELLINIKON, GR",15-04-17,0,,66,,56
GR000016716,"HELLINIKON, GR",16-04-17,0,,65,,57
GR000016716,"HELLINIKON, GR",17-04-17,0,,62,,
GR000016716,"HELLINIKON, GR",18-04-17,0,,61,,54
GR000016716,"HELLINIKON, GR",20-04-17,0,,65,,60
GR000016716,"HELLINIKON, GR",21-04-17,0,,56,,
GR000016716,"HELLINIKON, GR",22-04-17,0,,56,,
GR000016716,"HELLINIKON, GR",23-04-17,0,,57,70,47
GR000016716,"HELLINIKON, GR",24-04-17,0,,64,,
GR000016716,"HELLINIKON, GR",26-04-17,0,,66,,54
GR000016716,"HELLINIKON, GR",27-04-17,0,,67,,53
GR000016716,"HELLINIKON, GR",28-04-17,,,69,,
GR000016716,"HELLINIKON, GR",29-04-17,0,,72,,58
GR000016716,"HELLINIKON, GR",30-04-17,0,,72,,65
GR000016716,"HELLINIKON, GR",01-05-17,0,,72,,65
GR000016716,"HELLINIKON, GR",02-05-17,0,,72,,
GR000016716,"HELLINIKON, GR",03-05-17,0,,68,,
GR000016716,"HELLINIKON, GR",04-05-17,0,,70,,59
GR000016716,"HELLINIKON, GR",05-05-17,0,,72,,63
GR000016716,"HELLINIKON, GR",06-05-17,0,,73,,65
GR000016716,"HELLINIKON, GR",07-05-17,0,,71,,62
GR000016716,"HELLINIKON, GR",10-05-17,0,,70,,60
GR000016716,"HELLINIKON, GR",11-05-17,,,68,,
GR000016716,"HELLINIKON, GR",12-05-17,,,69,,
GR000016716,"HELLINIKON, GR",13-05-17,,,78,,
GR000016716,"HELLINIKON, GR",14-05-17,0,,78,,70
GR000016716,"HELLINIKON, GR",15-05-17,0,,75,,66
GR000016716,"HELLINIKON, GR",16-05-17,0,,70,,68
GR000016716,"HELLINIKON, GR",17-05-17,0.06,,65,,
GR000016716,"HELLINIKON, GR",18-05-17,0.47,,61,,57
GR000016716,"HELLINIKON, GR",19-05-17,0,,66,,57
GR000016716,"HELLINIKON, GR",20-05-17,0,,68,77,57
GR000016716,"HELLINIKON, GR",21-05-17,0,,70,,63
GR000016716,"HELLINIKON, GR",22-05-17,0.35,,68,76,
GR000016716,"HELLINIKON, GR",23-05-17,0,,70,80,61
GR000016716,"HELLINIKON, GR",24-05-17,0,,71,,63
GR000016716,"HELLINIKON, GR",25-05-17,0,,71,80,62
GR000016716,"HELLINIKON, GR",26-05-17,0,,69,,66
GR000016716,"HELLINIKON, GR",27-05-17,0,,67,,64
GR000016716,"HELLINIKON, GR",28-05-17,0.02,,63,66,
GR000016716,"HELLINIKON, GR",29-05-17,0.28,,68,71,64
GR000016716,"HELLINIKON, GR",30-05-17,0,,71,82,60
GR000016716,"HELLINIKON, GR",31-05-17,0,,73,82,64
GR000016716,"HELLINIKON, GR",01-06-17,0,,75,,65
GR000016716,"HELLINIKON, GR",02-06-17,0,,74,,68
GR000016716,"HELLINIKON, GR",03-06-17,0,,77,83,68
GR000016716,"HELLINIKON, GR",04-06-17,0,,75,88,68
GR000016716,"HELLINIKON, GR",05-06-17,0.59,,75,84,67
GR000016716,"HELLINIKON, GR",06-06-17,0,,75,85,66
GR000016716,"HELLINIKON, GR",07-06-17,0,,75,87,67
GR000016716,"HELLINIKON, GR",08-06-17,0.08,,73,80,70
GR000016716,"HELLINIKON, GR",09-06-17,0,,75,86,68
GR000016716,"HELLINIKON, GR",10-06-17,0,,76,85,66
GR000016716,"HELLINIKON, GR",11-06-17,0,,71,77,
GR000016716,"HELLINIKON, GR",12-06-17,0,,74,,66
GR000016716,"HELLINIKON, GR",13-06-17,0,,77,87,69
GR000016716,"HELLINIKON, GR",14-06-17,0,,80,,68
GR000016716,"HELLINIKON, GR",15-06-17,0,,81,,72
GR000016716,"HELLINIKON, GR",16-06-17,0,,77,,71
GR000016716,"HELLINIKON, GR",17-06-17,0.16,,73,94,
GR000016716,"HELLINIKON, GR",18-06-17,0.69,,66,,63
GR000016716,"HELLINIKON, GR",19-06-17,0,,71,78,60
GR000016716,"HELLINIKON, GR",20-06-17,0,,76,,64
GR000016716,"HELLINIKON, GR",21-06-17,0,,77,,67
GR000016716,"HELLINIKON, GR",22-06-17,0,,79,,67
GR000016716,"HELLINIKON, GR",23-06-17,0,,81,91,70
GR000016716,"HELLINIKON, GR",24-06-17,0,,83,,73
GR000016716,"HELLINIKON, GR",25-06-17,0,,85,,74
GR000016716,"HELLINIKON, GR",26-06-17,0,,83,92,75
GR000016716,"HELLINIKON, GR",27-06-17,0,,84,,75
GR000016716,"HELLINIKON, GR",28-06-17,0,,85,,76
GR000016716,"HELLINIKON, GR",29-06-17,0,,87,96,77
GR000016716,"HELLINIKON, GR",30-06-17,0,,91,,78
GR000016716,"HELLINIKON, GR",01-07-17,0,,93,105,82
GR000016716,"HELLINIKON, GR",02-07-17,0,,93,105,82
GR000016716,"HELLINIKON, GR",03-07-17,0,,84,,82
GR000016716,"HELLINIKON, GR",04-07-17,0,,80,85,75
GR000016716,"HELLINIKON, GR",05-07-17,0,,79,85,73
GR000016716,"HELLINIKON, GR",06-07-17,0,,84,87,74
GR000016716,"HELLINIKON, GR",07-07-17,0,,87,,76
GR000016716,"HELLINIKON, GR",08-07-17,0,,84,98,77
GR000016716,"HELLINIKON, GR",09-07-17,0,,85,,74
GR000016716,"HELLINIKON, GR",10-07-17,0,,89,95,78
GR000016716,"HELLINIKON, GR",11-07-17,0,,88,,
GR000016716,"HELLINIKON, GR",12-07-17,0,,86,96,77
GR000016716,"HELLINIKON, GR",13-07-17,0,,87,96,78
GR000016716,"HELLINIKON, GR",14-07-17,0,,88,,80
GR000016716,"HELLINIKON, GR",15-07-17,0,,84,92,78
GR000016716,"HELLINIKON, GR",16-07-17,0,,81,92,
GR000016716,"HELLINIKON, GR",17-07-17,0.11,,73,81,65
GR000016716,"HELLINIKON, GR",18-07-17,0,,75,81,68
GR000016716,"HELLINIKON, GR",19-07-17,0,,79,,71
GR000016716,"HELLINIKON, GR",20-07-17,0,,81,87,74
GR000016716,"HELLINIKON, GR",21-07-17,0,,83,,74
GR000016716,"HELLINIKON, GR",22-07-17,0,,84,,75
GR000016716,"HELLINIKON, GR",23-07-17,0,,85,,76
GR000016716,"HELLINIKON, GR",24-07-17,0,,85,,75
GR000016716,"HELLINIKON, GR",25-07-17,0,,86,94,77
GR000016716,"HELLINIKON, GR",26-07-17,0,,85,,77
GR000016716,"HELLINIKON, GR",27-07-17,0,,80,,76
GR000016716,"HELLINIKON, GR",28-07-17,0,,80,,73
GR000016716,"HELLINIKON, GR",29-07-17,0,,83,93,72
GR000016716,"HELLINIKON, GR",30-07-17,0,,86,94,73
GR000016716,"HELLINIKON, GR",31-07-17,0,,85,,78
GR000016716,"HELLINIKON, GR",01-08-17,0,,83,,78
GR000016716,"HELLINIKON, GR",02-08-17,0,,84,,76
GR000016716,"HELLINIKON, GR",03-08-17,0,,87,,78
GR000016716,"HELLINIKON, GR",04-08-17,0,,89,,79
GR000016716,"HELLINIKON, GR",05-08-17,0,,91,,83
GR000016716,"HELLINIKON, GR",06-08-17,0,,92,101,82
GR000016716,"HELLINIKON, GR",07-08-17,0,,93,,84
GR000016716,"HELLINIKON, GR",08-08-17,0,,94,,86
GR000016716,"HELLINIKON, GR",09-08-17,0,,90,,83
GR000016716,"HELLINIKON, GR",10-08-17,0,,91,,82
GR000016716,"HELLINIKON, GR",11-08-17,0,,92,,81
GR000016716,"HELLINIKON, GR",13-08-17,0,,87,,78
GR000016716,"HELLINIKON, GR",16-08-17,0,,87,,71
GR000016716,"HELLINIKON, GR",17-08-17,0,,87,,76
GR000016716,"HELLINIKON, GR",18-08-17,0,,87,,80
GR000016716,"HELLINIKON, GR",20-08-17,0,,89,,76
GR000016716,"HELLINIKON, GR",22-08-17,0.02,,80,,74
GR000016716,"HELLINIKON, GR",23-08-17,0,,80,,71
GR000016716,"HELLINIKON, GR",24-08-17,,,80,,69
GR000016716,"HELLINIKON, GR",25-08-17,,,82,,72
GR000016716,"HELLINIKON, GR",26-08-17,0,,82,,72
GR000016716,"HELLINIKON, GR",27-08-17,0,,81,,71
GR000016716,"HELLINIKON, GR",28-08-17,,,83,,73
GR000016716,"HELLINIKON, GR",29-08-17,,,87,,74
GR000016716,"HELLINIKON, GR",30-08-17,,,79,,72
GR000016716,"HELLINIKON, GR",02-09-17,0,,82,,70
GR000016716,"HELLINIKON, GR",04-09-17,0,,82,88,74
GR000016716,"HELLINIKON, GR",05-09-17,0,,81,88,71
GR000016716,"HELLINIKON, GR",06-09-17,0,,77,,69
GR000016716,"HELLINIKON, GR",07-09-17,0,,79,,68
GR000016716,"HELLINIKON, GR",08-09-17,0,,81,,69
GR000016716,"HELLINIKON, GR",09-09-17,0,,80,86,71
GR000016716,"HELLINIKON, GR",11-09-17,0,,81,87,72
GR000016716,"HELLINIKON, GR",12-09-17,0,,81,,74
GR000016716,"HELLINIKON, GR",13-09-17,0,,82,,70
GR000016716,"HELLINIKON, GR",14-09-17,0,,83,89,71
GR000016716,"HELLINIKON, GR",15-09-17,0,,81,,69
GR000016716,"HELLINIKON, GR",16-09-17,0,,82,88,68
GR000016716,"HELLINIKON, GR",17-09-17,0,,82,92,68
GR000016716,"HELLINIKON, GR",18-09-17,0,,87,,72
GR000016716,"HELLINIKON, GR",19-09-17,0,,84,92,74
GR000016716,"HELLINIKON, GR",22-09-17,0,,73,,65
GR000016716,"HELLINIKON, GR",24-09-17,0,,75,,65
GR000016716,"HELLINIKON, GR",25-09-17,0,,75,84,65
GR000016716,"HELLINIKON, GR",26-09-17,0,,75,,64
GR000016716,"HELLINIKON, GR",28-09-17,0,,71,76,65
GR000016716,"HELLINIKON, GR",29-09-17,0,,68,72,65
GR000016716,"HELLINIKON, GR",30-09-17,0,,66,69,63
GR000016716,"HELLINIKON, GR",01-10-17,0,,65,69,62
GR000016716,"HELLINIKON, GR",03-10-17,0,,67,,59
GR000016716,"HELLINIKON, GR",04-10-17,0,,70,,59
GR000016716,"HELLINIKON, GR",05-10-17,0,,71,79,59
GR000016716,"HELLINIKON, GR",06-10-17,0,,75,83,65
GR000016716,"HELLINIKON, GR",07-10-17,0,,75,82,66
GR000016716,"HELLINIKON, GR",09-10-17,0,,68,76,57
GR000016716,"HELLINIKON, GR",10-10-17,0,,69,77,61
GR000016716,"HELLINIKON, GR",11-10-17,0,,70,76,60
GR000016716,"HELLINIKON, GR",12-10-17,0,,71,78,59
GR000016716,"HELLINIKON, GR",13-10-17,0,,72,78,58
GR000016716,"HELLINIKON, GR",14-10-17,0,,72,78,60
GR000016716,"HELLINIKON, GR",16-10-17,0,,74,82,62
GR000016716,"HELLINIKON, GR",17-10-17,0,,72,79,65
GR000016716,"HELLINIKON, GR",18-10-17,0,,73,81,62
GR000016716,"HELLINIKON, GR",19-10-17,0,,70,80,62
GR000016716,"HELLINIKON, GR",20-10-17,0,,71,,63
GR000016716,"HELLINIKON, GR",21-10-17,0,,70,,60
GR000016716,"HELLINIKON, GR",22-10-17,0,,71,79,60
GR000016716,"HELLINIKON, GR",23-10-17,0,,69,78,62
GR000016716,"HELLINIKON, GR",24-10-17,0.01,,66,,61
GR000016716,"HELLINIKON, GR",25-10-17,0.38,,63,68,56
GR000016716,"HELLINIKON, GR",26-10-17,0,,62,66,58
GR000016716,"HELLINIKON, GR",28-10-17,0,,65,,57
GR000016716,"HELLINIKON, GR",29-10-17,0,,61,66,55
GR000016716,"HELLINIKON, GR",30-10-17,0,,66,71,58
