,DATE,STATION,NAME,NEWDATE,PRCP,SNWD,TAVG,TMAX,TMIN,MONTH,YEAR,30YAVG
7178,1993-08-27,GR000016716,"HELLINIKON, GR",1993-08-27,0.0,,30.0,40.0,24.0,8.0,1993.0,28.033333333333335
7179,1993-08-28,GR000016716,"HELLINIKON, GR",1993-08-28,0.0,,28.0,32.0,24.0,8.0,1993.0,28.066666666666666
7180,1993-08-29,GR000016716,"HELLINIKON, GR",1993-08-29,0.0,,29.0,34.0,23.0,8.0,1993.0,28.066666666666666
7181,1993-08-30,GR000016716,"HELLINIKON, GR",1993-08-30,0.0,,27.0,32.0,23.0,8.0,1993.0,27.966666666666665
7182,1993-08-31,GR000016716,"HELLINIKON, GR",1993-08-31,0.0,,25.0,31.0,22.0,8.0,1993.0,27.766666666666666
7183,1993-09-01,GR000016716,"HELLINIKON, GR",1993-09-01,0.0,,24.0,29.0,22.0,9.0,1993.0,27.533333333333335
7184,1993-09-02,GR000016716,"HELLINIKON, GR",1993-09-02,0.0,,23.0,30.0,21.0,9.0,1993.0,27.333333333333332
7185,1993-09-03,GR000016716,"HELLINIKON, GR",1993-09-03,0.0,,22.0,26.0,18.0,9.0,1993.0,27.1
7186,1993-09-04,GR000016716,"HELLINIKON, GR",1993-09-04,0.0,,23.0,28.0,18.0,9.0,1993.0,26.9
7187,1993-09-05,GR000016716,"HELLINIKON, GR",1993-09-05,0.0,,25.0,28.0,21.0,9.0,1993.0,26.8
7188,1993-09-06,GR000016716,"HELLINIKON, GR",1993-09-06,0.0,,26.0,32.0,23.0,9.0,1993.0,26.733333333333334
7189,1993-09-07,GR000016716,"HELLINIKON, GR",1993-09-07,0.0,,23.0,27.0,21.0,9.0,1993.0,26.533333333333335
7190,1993-09-08,GR000016716,"HELLINIKON, GR",1993-09-08,0.0,,23.0,27.0,17.0,9.0,1993.0,26.4
7191,1993-09-09,GR000016716,"HELLINIKON, GR",1993-09-09,0.0,,25.0,30.0,19.0,9.0,1993.0,26.366666666666667
7192,1993-09-10,GR000016716,"HELLINIKON, GR",1993-09-10,0.0,,26.0,31.0,19.0,9.0,1993.0,26.366666666666667
7193,1993-09-11,GR000016716,"HELLINIKON, GR",1993-09-11,0.0,,26.0,32.0,21.0,9.0,1993.0,26.366666666666667
7194,1993-09-12,GR000016716,"HELLINIKON, GR",1993-09-12,0.0,,27.0,32.0,22.0,9.0,1993.0,26.4
7195,1993-09-13,GR000016716,"HELLINIKON, GR",1993-09-13,0.0,,26.0,31.0,22.0,9.0,1993.0,26.366666666666667
7196,1993-09-14,GR000016716,"HELLINIKON, GR",1993-09-14,0.0,,24.0,29.0,19.0,9.0,1993.0,26.233333333333334
7197,1993-09-15,GR000016716,"HELLINIKON, GR",1993-09-15,0.0,,24.0,28.0,18.0,9.0,1993.0,26.1
7198,1993-09-16,GR000016716,"HELLINIKON, GR",1993-09-16,0.0,,25.0,29.0,21.0,9.0,1993.0,26.0
7199,1993-09-17,GR000016716,"HELLINIKON, GR",1993-09-17,0.0,,25.0,30.0,19.0,9.0,1993.0,25.9
7200,1993-09-18,GR000016716,"HELLINIKON, GR",1993-09-18,0.0,,27.0,34.0,19.0,9.0,1993.0,25.866666666666667
7201,1993-09-19,GR000016716,"HELLINIKON, GR",1993-09-19,0.0,,27.0,33.0,20.0,9.0,1993.0,25.833333333333332
7202,1993-09-20,GR000016716,"HELLINIKON, GR",1993-09-20,0.0,,24.0,27.0,22.0,9.0,1993.0,25.733333333333334
7203,1993-09-21,GR000016716,"HELLINIKON, GR",1993-09-21,0.0,,21.0,24.0,19.0,9.0,1993.0,25.533333333333335
7204,1993-09-22,GR000016716,"HELLINIKON, GR",1993-09-22,0.0,,19.0,23.0,17.0,9.0,1993.0,25.266666666666666
7205,1993-09-23,GR000016716,"HELLINIKON, GR",1993-09-23,0.0,,21.0,27.0,17.0,9.0,1993.0,25.066666666666666
7206,1993-09-24,GR000016716,"HELLINIKON, GR",1993-09-24,0.0,,21.0,26.0,14.0,9.0,1993.0,24.833333333333332
7207,1993-09-25,GR000016716,"HELLINIKON, GR",1993-09-25,0.0,,22.0,27.0,17.0,9.0,1993.0,24.6
7208,1993-09-26,GR000016716,"HELLINIKON, GR",1993-09-26,0.0,,24.0,29.0,18.0,9.0,1993.0,24.4
7209,1993-09-27,GR000016716,"HELLINIKON, GR",1993-09-27,0.0,,24.0,29.0,20.0,9.0,1993.0,24.266666666666666
7210,1993-09-28,GR000016716,"HELLINIKON, GR",1993-09-28,0.0,,24.0,28.0,19.0,9.0,1993.0,24.1
7211,1993-09-29,GR000016716,"HELLINIKON, GR",1993-09-29,0.0,,23.0,28.0,19.0,9.0,1993.0,23.966666666666665
7212,1993-09-30,GR000016716,"HELLINIKON, GR",1993-09-30,0.0,,24.0,28.0,22.0,9.0,1993.0,23.933333333333334
7213,1993-10-01,GR000016716,"HELLINIKON, GR",1993-10-01,0.0,,22.0,27.0,20.0,10.0,1993.0,23.866666666666667
7214,1993-10-02,GR000016716,"HELLINIKON, GR",1993-10-02,0.0,,21.0,26.0,16.0,10.0,1993.0,23.8
7215,1993-10-03,GR000016716,"HELLINIKON, GR",1993-10-03,0.0,,22.0,26.0,18.0,10.0,1993.0,23.8
7216,1993-10-04,GR000016716,"HELLINIKON, GR",1993-10-04,0.0,,23.0,28.0,18.0,10.0,1993.0,23.8
7217,1993-10-05,GR000016716,"HELLINIKON, GR",1993-10-05,0.0,,23.0,27.0,19.0,10.0,1993.0,23.733333333333334
7218,1993-10-06,GR000016716,"HELLINIKON, GR",1993-10-06,0.0,,22.0,27.0,17.0,10.0,1993.0,23.6
7219,1993-10-07,GR000016716,"HELLINIKON, GR",1993-10-07,0.0,,22.0,27.0,17.0,10.0,1993.0,23.566666666666666
7220,1993-10-08,GR000016716,"HELLINIKON, GR",1993-10-08,0.0,,21.0,27.0,16.0,10.0,1993.0,23.5
7221,1993-10-09,GR000016716,"HELLINIKON, GR",1993-10-09,0.0,,22.0,28.0,17.0,10.0,1993.0,23.4
7222,1993-10-10,GR000016716,"HELLINIKON, GR",1993-10-10,0.0,,22.0,27.0,18.0,10.0,1993.0,23.266666666666666
7223,1993-10-11,GR000016716,"HELLINIKON, GR",1993-10-11,0.0,,23.0,28.0,16.0,10.0,1993.0,23.166666666666668
7224,1993-10-12,GR000016716,"HELLINIKON, GR",1993-10-12,0.0,,22.0,27.0,17.0,10.0,1993.0,23.0
7225,1993-10-13,GR000016716,"HELLINIKON, GR",1993-10-13,0.0,,22.0,27.0,17.0,10.0,1993.0,22.866666666666667
7226,1993-10-14,GR000016716,"HELLINIKON, GR",1993-10-14,0.0,,22.0,27.0,17.0,10.0,1993.0,22.8
7227,1993-10-15,GR000016716,"HELLINIKON, GR",1993-10-15,0.0,,22.0,28.0,16.0,10.0,1993.0,22.733333333333334
7228,1993-10-16,GR000016716,"HELLINIKON, GR",1993-10-16,0.0,,22.0,27.0,17.0,10.0,1993.0,22.633333333333333
7229,1993-10-17,GR000016716,"HELLINIKON, GR",1993-10-17,0.0,,22.0,28.0,16.0,10.0,1993.0,22.533333333333335
7230,1993-10-18,GR000016716,"HELLINIKON, GR",1993-10-18,0.0,,22.0,29.0,17.0,10.0,1993.0,22.366666666666667
7231,1993-10-19,GR000016716,"HELLINIKON, GR",1993-10-19,0.0,,23.0,27.0,19.0,10.0,1993.0,22.233333333333334
7232,1993-10-20,GR000016716,"HELLINIKON, GR",1993-10-20,0.0,,21.0,27.0,19.0,10.0,1993.0,22.133333333333333
7233,1993-10-21,GR000016716,"HELLINIKON, GR",1993-10-21,0.0,,19.0,24.0,16.0,10.0,1993.0,22.066666666666666
7234,1993-10-22,GR000016716,"HELLINIKON, GR",1993-10-22,0.0,,19.0,24.0,16.0,10.0,1993.0,22.066666666666666
7235,1993-10-23,GR000016716,"HELLINIKON, GR",1993-10-23,0.0,,21.0,26.0,16.0,10.0,1993.0,22.066666666666666
7236,1993-10-24,GR000016716,"HELLINIKON, GR",1993-10-24,0.0,,22.0,26.0,18.0,10.0,1993.0,22.1
7237,1993-10-25,GR000016716,"HELLINIKON, GR",1993-10-25,0.0,,21.0,26.0,17.0,10.0,1993.0,22.066666666666666
7238,1993-10-26,GR000016716,"HELLINIKON, GR",1993-10-26,0.0,,21.0,26.0,17.0,10.0,1993.0,21.966666666666665
7239,1993-10-27,GR000016716,"HELLINIKON, GR",1993-10-27,0.0,,21.0,25.0,18.0,10.0,1993.0,21.866666666666667
7240,1993-10-28,GR000016716,"HELLINIKON, GR",1993-10-28,0.0,,18.0,21.0,17.0,10.0,1993.0,21.666666666666668
7241,1993-10-29,GR000016716,"HELLINIKON, GR",1993-10-29,0.0,,16.0,19.0,14.0,10.0,1993.0,21.433333333333334
7242,1993-10-30,GR000016716,"HELLINIKON, GR",1993-10-30,0.0,,16.0,19.0,14.0,10.0,1993.0,21.166666666666668
7243,1993-10-31,GR000016716,"HELLINIKON, GR",1993-10-31,0.0,,15.0,18.0,13.0,10.0,1993.0,20.933333333333334
7244,1993-11-01,GR000016716,"HELLINIKON, GR",1993-11-01,0.0,,14.0,18.0,12.0,11.0,1993.0,20.7
7245,1993-11-02,GR000016716,"HELLINIKON, GR",1993-11-02,0.0,,14.0,20.0,9.0,11.0,1993.0,20.433333333333334
7246,1993-11-03,GR000016716,"HELLINIKON, GR",1993-11-03,0.0,,17.0,21.0,11.0,11.0,1993.0,20.233333333333334
7247,1993-11-04,GR000016716,"HELLINIKON, GR",1993-11-04,1.0,,18.0,19.0,14.0,11.0,1993.0,20.066666666666666
7248,1993-11-05,GR000016716,"HELLINIKON, GR",1993-11-05,0.0,,20.0,23.0,16.0,11.0,1993.0,20.0
7249,1993-11-06,GR000016716,"HELLINIKON, GR",1993-11-06,0.0,,20.0,23.0,18.0,11.0,1993.0,19.933333333333334
7250,1993-11-07,GR000016716,"HELLINIKON, GR",1993-11-07,0.0,,21.0,23.0,19.0,11.0,1993.0,19.933333333333334
7251,1993-11-08,GR000016716,"HELLINIKON, GR",1993-11-08,0.0,,20.0,24.0,17.0,11.0,1993.0,19.866666666666667
7252,1993-11-09,GR000016716,"HELLINIKON, GR",1993-11-09,2.0,,19.0,23.0,16.0,11.0,1993.0,19.766666666666666
7253,1993-11-10,GR000016716,"HELLINIKON, GR",1993-11-10,0.0,,18.0,24.0,14.0,11.0,1993.0,19.6
7254,1993-11-11,GR000016716,"HELLINIKON, GR",1993-11-11,0.0,,14.0,18.0,12.0,11.0,1993.0,19.333333333333332
7255,1993-11-12,GR000016716,"HELLINIKON, GR",1993-11-12,0.0,,11.0,13.0,10.0,11.0,1993.0,18.966666666666665
7256,1993-11-13,GR000016716,"HELLINIKON, GR",1993-11-13,2.0,,12.0,13.0,11.0,11.0,1993.0,18.633333333333333
7257,1993-11-14,GR000016716,"HELLINIKON, GR",1993-11-14,17.0,,13.0,17.0,11.0,11.0,1993.0,18.333333333333332
7258,1993-11-15,GR000016716,"HELLINIKON, GR",1993-11-15,0.0,,13.0,16.0,9.0,11.0,1993.0,18.033333333333335
7259,1993-11-16,GR000016716,"HELLINIKON, GR",1993-11-16,5.0,,17.0,19.0,12.0,11.0,1993.0,17.866666666666667
7260,1993-11-17,GR000016716,"HELLINIKON, GR",1993-11-17,0.0,,13.0,17.0,10.0,11.0,1993.0,17.566666666666666
7261,1993-11-18,GR000016716,"HELLINIKON, GR",1993-11-18,0.0,,10.0,11.0,9.0,11.0,1993.0,17.133333333333333
7262,1993-11-19,GR000016716,"HELLINIKON, GR",1993-11-19,0.0,,11.0,12.0,8.0,11.0,1993.0,16.8
7263,1993-11-20,GR000016716,"HELLINIKON, GR",1993-11-20,44.0,,12.0,14.0,9.0,11.0,1993.0,16.566666666666666
7264,1993-11-21,GR000016716,"HELLINIKON, GR",1993-11-21,80.0,,14.0,16.0,13.0,11.0,1993.0,16.4
7265,1993-11-22,GR000016716,"HELLINIKON, GR",1993-11-22,16.0,,14.0,16.0,13.0,11.0,1993.0,16.166666666666668
7266,1993-11-23,GR000016716,"HELLINIKON, GR",1993-11-23,3.0,,13.0,14.0,12.0,11.0,1993.0,15.866666666666667
7267,1993-11-24,GR000016716,"HELLINIKON, GR",1993-11-24,0.0,,11.0,13.0,10.0,11.0,1993.0,15.533333333333333
7268,1993-11-25,GR000016716,"HELLINIKON, GR",1993-11-25,0.0,,9.0,11.0,8.0,11.0,1993.0,15.133333333333333
7269,1993-11-26,GR000016716,"HELLINIKON, GR",1993-11-26,0.0,,8.0,10.0,7.0,11.0,1993.0,14.7
7270,1993-11-27,GR000016716,"HELLINIKON, GR",1993-11-27,7.0,,7.0,9.0,6.0,11.0,1993.0,14.333333333333334
7271,1993-11-28,GR000016716,"HELLINIKON, GR",1993-11-28,0.0,,9.0,9.0,7.0,11.0,1993.0,14.1
7272,1993-11-29,GR000016716,"HELLINIKON, GR",1993-11-29,14.0,,9.0,11.0,8.0,11.0,1993.0,13.866666666666667
7273,1993-11-30,GR000016716,"HELLINIKON, GR",1993-11-30,14.0,,11.0,14.0,7.0,11.0,1993.0,13.733333333333333
7274,1993-12-01,GR000016716,"HELLINIKON, GR",1993-12-01,10.0,,13.0,17.0,11.0,12.0,1993.0,13.7
7275,1993-12-02,GR000016716,"HELLINIKON, GR",1993-12-02,0.0,,12.0,13.0,11.0,12.0,1993.0,13.633333333333333
7276,1993-12-03,GR000016716,"HELLINIKON, GR",1993-12-03,0.0,,13.0,14.0,12.0,12.0,1993.0,13.5
7277,1993-12-04,GR000016716,"HELLINIKON, GR",1993-12-04,0.0,,13.0,16.0,11.0,12.0,1993.0,13.333333333333334
7278,1993-12-05,GR000016716,"HELLINIKON, GR",1993-12-05,0.0,,12.0,15.0,6.0,12.0,1993.0,13.066666666666666
7279,1993-12-06,GR000016716,"HELLINIKON, GR",1993-12-06,0.0,,12.0,14.0,9.0,12.0,1993.0,12.8
7280,1993-12-07,GR000016716,"HELLINIKON, GR",1993-12-07,0.0,,11.0,13.0,10.0,12.0,1993.0,12.466666666666667
7281,1993-12-08,GR000016716,"HELLINIKON, GR",1993-12-08,0.0,,14.0,17.0,8.0,12.0,1993.0,12.266666666666667
7282,1993-12-09,GR000016716,"HELLINIKON, GR",1993-12-09,0.0,,14.0,18.0,11.0,12.0,1993.0,12.1
7283,1993-12-10,GR000016716,"HELLINIKON, GR",1993-12-10,0.0,,15.0,20.0,11.0,12.0,1993.0,12.0
7284,1993-12-11,GR000016716,"HELLINIKON, GR",1993-12-11,0.0,,14.0,18.0,11.0,12.0,1993.0,12.0
7285,1993-12-12,GR000016716,"HELLINIKON, GR",1993-12-12,0.0,,15.0,19.0,13.0,12.0,1993.0,12.133333333333333
7286,1993-12-13,GR000016716,"HELLINIKON, GR",1993-12-13,0.0,,9.0,14.0,7.0,12.0,1993.0,12.033333333333333
7287,1993-12-14,GR000016716,"HELLINIKON, GR",1993-12-14,0.0,,11.0,14.0,6.0,12.0,1993.0,11.966666666666667
7288,1993-12-15,GR000016716,"HELLINIKON, GR",1993-12-15,0.0,,15.0,18.0,9.0,12.0,1993.0,12.033333333333333
7289,1993-12-16,GR000016716,"HELLINIKON, GR",1993-12-16,0.0,,16.0,17.0,14.0,12.0,1993.0,12.0
7290,1993-12-17,GR000016716,"HELLINIKON, GR",1993-12-17,0.0,,16.0,19.0,12.0,12.0,1993.0,12.1
7291,1993-12-18,GR000016716,"HELLINIKON, GR",1993-12-18,0.0,,14.0,19.0,8.0,12.0,1993.0,12.233333333333333
7292,1993-12-19,GR000016716,"HELLINIKON, GR",1993-12-19,0.0,,12.0,18.0,7.0,12.0,1993.0,12.266666666666667
7293,1993-12-20,GR000016716,"HELLINIKON, GR",1993-12-20,0.0,,13.0,18.0,7.0,12.0,1993.0,12.3
7294,1993-12-21,GR000016716,"HELLINIKON, GR",1993-12-21,0.0,,15.0,18.0,14.0,12.0,1993.0,12.333333333333334
7295,1993-12-22,GR000016716,"HELLINIKON, GR",1993-12-22,0.0,,14.0,19.0,11.0,12.0,1993.0,12.333333333333334
7296,1993-12-23,GR000016716,"HELLINIKON, GR",1993-12-23,0.0,,14.0,18.0,12.0,12.0,1993.0,12.366666666666667
7297,1993-12-24,GR000016716,"HELLINIKON, GR",1993-12-24,0.0,,13.0,16.0,9.0,12.0,1993.0,12.433333333333334
7298,1993-12-25,GR000016716,"HELLINIKON, GR",1993-12-25,5.0,,14.0,17.0,11.0,12.0,1993.0,12.6
7299,1993-12-26,GR000016716,"HELLINIKON, GR",1993-12-26,1.0,,14.0,17.0,9.0,12.0,1993.0,12.8
7300,1993-12-27,GR000016716,"HELLINIKON, GR",1993-12-27,2.0,,14.0,17.0,13.0,12.0,1993.0,13.033333333333333
7301,1993-12-28,GR000016716,"HELLINIKON, GR",1993-12-28,0.0,,13.0,16.0,9.0,12.0,1993.0,13.166666666666666
7302,1993-12-29,GR000016716,"HELLINIKON, GR",1993-12-29,0.0,,12.0,16.0,7.0,12.0,1993.0,13.266666666666667
7303,1993-12-30,GR000016716,"HELLINIKON, GR",1993-12-30,0.0,,14.0,16.0,11.0,12.0,1993.0,13.366666666666667
7304,1993-12-31,GR000016716,"HELLINIKON, GR",1993-12-31,0.0,,13.0,14.0,11.0,12.0,1993.0,13.366666666666667
7305,1994-01-01,GR000016716,"HELLINIKON, GR",1994-01-01,0.0,,12.0,16.0,9.0,1.0,1994.0,13.366666666666667
7306,1994-01-02,GR000016716,"HELLINIKON, GR",1994-01-02,1.0,,12.0,16.0,10.0,1.0,1994.0,13.333333333333334
7307,1994-01-03,GR000016716,"HELLINIKON, GR",1994-01-03,0.0,,11.0,14.0,7.0,1.0,1994.0,13.266666666666667
7308,1994-01-04,GR000016716,"HELLINIKON, GR",1994-01-04,0.0,,10.0,16.0,5.0,1.0,1994.0,13.2
7309,1994-01-05,GR000016716,"HELLINIKON, GR",1994-01-05,0.0,,12.0,17.0,8.0,1.0,1994.0,13.2
7310,1994-01-06,GR000016716,"HELLINIKON, GR",1994-01-06,0.0,,14.0,17.0,12.0,1.0,1994.0,13.3
7311,1994-01-07,GR000016716,"HELLINIKON, GR",1994-01-07,0.0,,15.0,17.0,13.0,1.0,1994.0,13.333333333333334
7312,1994-01-08,GR000016716,"HELLINIKON, GR",1994-01-08,0.0,,14.0,17.0,10.0,1.0,1994.0,13.333333333333334
7313,1994-01-09,GR000016716,"HELLINIKON, GR",1994-01-09,38.0,,14.0,16.0,13.0,1.0,1994.0,13.3
7314,1994-01-10,GR000016716,"HELLINIKON, GR",1994-01-10,2.0,,14.0,17.0,13.0,1.0,1994.0,13.3
7315,1994-01-11,GR000016716,"HELLINIKON, GR",1994-01-11,0.0,,13.0,16.0,11.0,1.0,1994.0,13.233333333333333
7316,1994-01-12,GR000016716,"HELLINIKON, GR",1994-01-12,7.0,,13.0,15.0,12.0,1.0,1994.0,13.366666666666667
7317,1994-01-13,GR000016716,"HELLINIKON, GR",1994-01-13,3.0,,14.0,17.0,12.0,1.0,1994.0,13.466666666666667
7318,1994-01-14,GR000016716,"HELLINIKON, GR",1994-01-14,0.0,,13.0,16.0,12.0,1.0,1994.0,13.4
7319,1994-01-15,GR000016716,"HELLINIKON, GR",1994-01-15,0.0,,12.0,16.0,7.0,1.0,1994.0,13.266666666666667
7320,1994-01-16,GR000016716,"HELLINIKON, GR",1994-01-16,0.0,,12.0,16.0,7.0,1.0,1994.0,13.133333333333333
7321,1994-01-17,GR000016716,"HELLINIKON, GR",1994-01-17,0.0,,14.0,17.0,12.0,1.0,1994.0,13.133333333333333
7322,1994-01-18,GR000016716,"HELLINIKON, GR",1994-01-18,0.0,,15.0,17.0,13.0,1.0,1994.0,13.233333333333333
7323,1994-01-19,GR000016716,"HELLINIKON, GR",1994-01-19,0.0,,14.0,17.0,11.0,1.0,1994.0,13.266666666666667
7324,1994-01-20,GR000016716,"HELLINIKON, GR",1994-01-20,0.0,,13.0,15.0,11.0,1.0,1994.0,13.2
7325,1994-01-21,GR000016716,"HELLINIKON, GR",1994-01-21,8.0,,13.0,17.0,11.0,1.0,1994.0,13.166666666666666
7326,1994-01-22,GR000016716,"HELLINIKON, GR",1994-01-22,2.0,,10.0,13.0,9.0,1.0,1994.0,13.033333333333333
7327,1994-01-23,GR000016716,"HELLINIKON, GR",1994-01-23,0.0,,9.0,12.0,7.0,1.0,1994.0,12.9
7328,1994-01-24,GR000016716,"HELLINIKON, GR",1994-01-24,0.0,,9.0,14.0,4.0,1.0,1994.0,12.733333333333333
7329,1994-01-25,GR000016716,"HELLINIKON, GR",1994-01-25,0.0,,10.0,14.0,4.0,1.0,1994.0,12.6
7330,1994-01-26,GR000016716,"HELLINIKON, GR",1994-01-26,0.0,,11.0,16.0,6.0,1.0,1994.0,12.5
7331,1994-01-27,GR000016716,"HELLINIKON, GR",1994-01-27,11.0,,11.0,17.0,8.0,1.0,1994.0,12.433333333333334
7332,1994-01-28,GR000016716,"HELLINIKON, GR",1994-01-28,0.0,,10.0,12.0,8.0,1.0,1994.0,12.366666666666667
7333,1994-01-29,GR000016716,"HELLINIKON, GR",1994-01-29,24.0,,7.0,12.0,2.0,1.0,1994.0,12.133333333333333
7334,1994-01-30,GR000016716,"HELLINIKON, GR",1994-01-30,29.0,,6.0,8.0,2.0,1.0,1994.0,11.9
7335,1994-01-31,GR000016716,"HELLINIKON, GR",1994-01-31,1.0,,7.0,10.0,4.0,1.0,1994.0,11.733333333333333
7336,1994-02-01,GR000016716,"HELLINIKON, GR",1994-02-01,0.0,,9.0,13.0,3.0,2.0,1994.0,11.633333333333333
7337,1994-02-02,GR000016716,"HELLINIKON, GR",1994-02-02,0.0,,9.0,14.0,4.0,2.0,1994.0,11.566666666666666
7338,1994-02-03,GR000016716,"HELLINIKON, GR",1994-02-03,0.0,,10.0,15.0,6.0,2.0,1994.0,11.566666666666666
7339,1994-02-04,GR000016716,"HELLINIKON, GR",1994-02-04,0.0,,11.0,16.0,7.0,2.0,1994.0,11.533333333333333
7340,1994-02-05,GR000016716,"HELLINIKON, GR",1994-02-05,0.0,,12.0,17.0,7.0,2.0,1994.0,11.466666666666667
7341,1994-02-06,GR000016716,"HELLINIKON, GR",1994-02-06,0.0,,14.0,17.0,8.0,2.0,1994.0,11.433333333333334
7342,1994-02-07,GR000016716,"HELLINIKON, GR",1994-02-07,10.0,,13.0,16.0,11.0,2.0,1994.0,11.4
7343,1994-02-08,GR000016716,"HELLINIKON, GR",1994-02-08,5.0,,11.0,14.0,11.0,2.0,1994.0,11.3
7344,1994-02-09,GR000016716,"HELLINIKON, GR",1994-02-09,0.0,,10.0,12.0,6.0,2.0,1994.0,11.166666666666666
7345,1994-02-10,GR000016716,"HELLINIKON, GR",1994-02-10,0.0,,9.0,12.0,8.0,2.0,1994.0,11.033333333333333
7346,1994-02-11,GR000016716,"HELLINIKON, GR",1994-02-11,0.0,,9.0,13.0,6.0,2.0,1994.0,10.9
7347,1994-02-12,GR000016716,"HELLINIKON, GR",1994-02-12,11.0,,8.0,11.0,7.0,2.0,1994.0,10.7
7348,1994-02-13,GR000016716,"HELLINIKON, GR",1994-02-13,0.0,,8.0,9.0,6.0,2.0,1994.0,10.533333333333333
7349,1994-02-14,GR000016716,"HELLINIKON, GR",1994-02-14,6.0,,7.0,8.0,5.0,2.0,1994.0,10.366666666666667
7350,1994-02-15,GR000016716,"HELLINIKON, GR",1994-02-15,0.0,,6.0,7.0,5.0,2.0,1994.0,10.166666666666666
7351,1994-02-16,GR000016716,"HELLINIKON, GR",1994-02-16,0.0,,7.0,7.0,4.0,2.0,1994.0,9.933333333333334
7352,1994-02-17,GR000016716,"HELLINIKON, GR",1994-02-17,0.0,,9.0,13.0,7.0,2.0,1994.0,9.733333333333333
7353,1994-02-18,GR000016716,"HELLINIKON, GR",1994-02-18,0.0,,12.0,15.0,6.0,2.0,1994.0,9.666666666666666
7354,1994-02-19,GR000016716,"HELLINIKON, GR",1994-02-19,0.0,,14.0,17.0,13.0,2.0,1994.0,9.7
7355,1994-02-20,GR000016716,"HELLINIKON, GR",1994-02-20,0.0,,12.0,16.0,10.0,2.0,1994.0,9.666666666666666
7356,1994-02-21,GR000016716,"HELLINIKON, GR",1994-02-21,0.0,,11.0,13.0,8.0,2.0,1994.0,9.7
7357,1994-02-22,GR000016716,"HELLINIKON, GR",1994-02-22,0.0,,11.0,13.0,9.0,2.0,1994.0,9.766666666666667
7358,1994-02-23,GR000016716,"HELLINIKON, GR",1994-02-23,0.0,,11.0,15.0,6.0,2.0,1994.0,9.833333333333334
7359,1994-02-24,GR000016716,"HELLINIKON, GR",1994-02-24,0.0,,12.0,14.0,8.0,2.0,1994.0,9.9
7360,1994-02-25,GR000016716,"HELLINIKON, GR",1994-02-25,0.0,,16.0,19.0,13.0,2.0,1994.0,10.066666666666666
7361,1994-02-26,GR000016716,"HELLINIKON, GR",1994-02-26,0.0,,13.0,17.0,11.0,2.0,1994.0,10.133333333333333
7362,1994-02-27,GR000016716,"HELLINIKON, GR",1994-02-27,0.0,,12.0,16.0,6.0,2.0,1994.0,10.2
7363,1994-02-28,GR000016716,"HELLINIKON, GR",1994-02-28,0.0,,13.0,17.0,7.0,2.0,1994.0,10.4
7364,1994-03-01,GR000016716,"HELLINIKON, GR",1994-03-01,0.0,,12.0,17.0,8.0,3.0,1994.0,10.6
7365,1994-03-02,GR000016716,"HELLINIKON, GR",1994-03-02,0.0,,13.0,17.0,7.0,3.0,1994.0,10.8
7366,1994-03-03,GR000016716,"HELLINIKON, GR",1994-03-03,0.0,,15.0,20.0,9.0,3.0,1994.0,11.0
7367,1994-03-04,GR000016716,"HELLINIKON, GR",1994-03-04,0.0,,14.0,17.0,11.0,3.0,1994.0,11.166666666666666
7368,1994-03-05,GR000016716,"HELLINIKON, GR",1994-03-05,2.0,,12.0,14.0,7.0,3.0,1994.0,11.233333333333333
7369,1994-03-06,GR000016716,"HELLINIKON, GR",1994-03-06,0.0,,11.0,14.0,8.0,3.0,1994.0,11.233333333333333
7370,1994-03-07,GR000016716,"HELLINIKON, GR",1994-03-07,0.0,,11.0,14.0,4.0,3.0,1994.0,11.2
7371,1994-03-08,GR000016716,"HELLINIKON, GR",1994-03-08,0.0,,12.0,17.0,6.0,3.0,1994.0,11.133333333333333
7372,1994-03-09,GR000016716,"HELLINIKON, GR",1994-03-09,2.0,,12.0,15.0,10.0,3.0,1994.0,11.1
7373,1994-03-10,GR000016716,"HELLINIKON, GR",1994-03-10,0.0,,10.0,13.0,8.0,3.0,1994.0,11.066666666666666
7374,1994-03-11,GR000016716,"HELLINIKON, GR",1994-03-11,0.0,,11.0,14.0,8.0,3.0,1994.0,11.1
7375,1994-03-12,GR000016716,"HELLINIKON, GR",1994-03-12,0.0,,11.0,15.0,8.0,3.0,1994.0,11.166666666666666
7376,1994-03-13,GR000016716,"HELLINIKON, GR",1994-03-13,0.0,,10.0,14.0,4.0,3.0,1994.0,11.2
7377,1994-03-14,GR000016716,"HELLINIKON, GR",1994-03-14,0.0,,13.0,18.0,7.0,3.0,1994.0,11.366666666666667
7378,1994-03-15,GR000016716,"HELLINIKON, GR",1994-03-15,0.0,,14.0,18.0,9.0,3.0,1994.0,11.566666666666666
7379,1994-03-16,GR000016716,"HELLINIKON, GR",1994-03-16,0.0,,16.0,19.0,11.0,3.0,1994.0,11.866666666666667
7380,1994-03-17,GR000016716,"HELLINIKON, GR",1994-03-17,0.0,,16.0,19.0,13.0,3.0,1994.0,12.2
7381,1994-03-18,GR000016716,"HELLINIKON, GR",1994-03-18,6.0,,13.0,16.0,12.0,3.0,1994.0,12.4
7382,1994-03-19,GR000016716,"HELLINIKON, GR",1994-03-19,0.0,,13.0,18.0,10.0,3.0,1994.0,12.533333333333333
