,index,DATE,STATION,NAME,NEWDATE,PRCP,SNWD,TAVG_x,TMAX,TMIN,MONTH,YEAR,30YAVG,MM_DD,MM,DAY,TAVG_y,
8298,15238,20-09-96,GR000016716,"HELLINIKON, GR",20-09-96,9,,22,27,20,9,1996,25.1,Sep-20,Sep,20,23.19230769,FALSE
8299,15239,21-09-96,GR000016716,"HELLINIKON, GR",21-09-96,0,,23,28,19,9,1996,25,Sep-21,Sep,21,22.73076923,TRUE
8300,15240,22-09-96,GR000016716,"HELLINIKON, GR",22-09-96,0,,24,28,21,9,1996,24.9,Sep-22,Sep,22,22.69230769,TRUE
8301,15241,23-09-96,GR000016716,"HELLINIKON, GR",23-09-96,0,,25,28,22,9,1996,24.8,Sep-23,Sep,23,22.80769231,TRUE
8302,15242,24-09-96,GR000016716,"HELLINIKON, GR",24-09-96,0,,24,28,21,9,1996,24.7,Sep-24,Sep,24,22.92307692,TRUE
8303,15243,25-09-96,GR000016716,"HELLINIKON, GR",25-09-96,0,,24,28,21,9,1996,24.6,Sep-25,Sep,25,23.03846154,TRUE
8304,15244,26-09-96,GR000016716,"HELLINIKON, GR",26-09-96,0,,23,27,18,9,1996,24.5,Sep-26,Sep,26,22.57692308,TRUE
8305,15245,27-09-96,GR000016716,"HELLINIKON, GR",27-09-96,18,,21,24,18,9,1996,24.2,Sep-27,Sep,27,22.46153846,FALSE
8306,15246,28-09-96,GR000016716,"HELLINIKON, GR",28-09-96,0,,21,24,18,9,1996,24,Sep-28,Sep,28,22.53846154,FALSE
8307,15247,29-09-96,GR000016716,"HELLINIKON, GR",29-09-96,0,,19,23,17,9,1996,23.7,Sep-29,Sep,29,22.23076923,FALSE
8308,15248,30-09-96,GR000016716,"HELLINIKON, GR",30-09-96,0,,18,21,16,9,1996,23.5,Sep-30,Sep,30,22.07692308,FALSE
8309,15249,01-10-96,GR000016716,"HELLINIKON, GR",01-10-96,0,,19,22,16,10,1996,23.2,10-Jan,Oct,1,21.88461538,FALSE
8310,15250,02-10-96,GR000016716,"HELLINIKON, GR",02-10-96,0,,19,24,13,10,1996,22.9,10-Feb,Oct,2,21.07692308,FALSE
8311,15251,03-10-96,GR000016716,"HELLINIKON, GR",03-10-96,0,,20,25,16,10,1996,22.8,10-Mar,Oct,3,21.11538462,FALSE
8312,15252,04-10-96,GR000016716,"HELLINIKON, GR",04-10-96,0,,22,27,17,10,1996,22.6,10-Apr,Oct,4,20.61538462,TRUE
8313,15253,05-10-96,GR000016716,"HELLINIKON, GR",05-10-96,0,,21,25,18,10,1996,22.5,10-May,Oct,5,20.5,TRUE
8314,15254,06-10-96,GR000016716,"HELLINIKON, GR",06-10-96,14,,19,23,17,10,1996,22.3,10-Jun,Oct,6,20.69230769,FALSE
8315,15255,07-10-96,GR000016716,"HELLINIKON, GR",07-10-96,0,,20,24,18,10,1996,22.2,10-Jul,Oct,7,20.92307692,FALSE
8316,15256,08-10-96,GR000016716,"HELLINIKON, GR",08-10-96,0,,19,23,17,10,1996,22.1,10-Aug,Oct,8,21.07692308,FALSE
8317,15257,09-10-96,GR000016716,"HELLINIKON, GR",09-10-96,7,,17,19,15,10,1996,21.9,10-Sep,Oct,9,21.19230769,FALSE
8318,15258,10-10-96,GR000016716,"HELLINIKON, GR",10-10-96,2,,18,23,16,10,1996,21.8,10-Oct,Oct,10,21,FALSE
8319,15259,11-10-96,GR000016716,"HELLINIKON, GR",11-10-96,0,,18,22,17,10,1996,21.6,10-Nov,Oct,11,20.65384615,FALSE
8320,15260,12-10-96,GR000016716,"HELLINIKON, GR",12-10-96,0,,18,22,16,10,1996,21.4,10-Dec,Oct,12,20.73076923,FALSE
8321,15261,13-10-96,GR000016716,"HELLINIKON, GR",13-10-96,0,,17,22,13,10,1996,21.1,Oct-13,Oct,13,20.38461538,FALSE
8322,15262,14-10-96,GR000016716,"HELLINIKON, GR",14-10-96,0,,17,21,13,10,1996,20.8,Oct-14,Oct,14,19.42307692,FALSE
8323,15263,15-10-96,GR000016716,"HELLINIKON, GR",15-10-96,0,,18,23,13,10,1996,20.6,Oct-15,Oct,15,19.65384615,FALSE
8324,15264,16-10-96,GR000016716,"HELLINIKON, GR",16-10-96,0,,18,22,14,10,1996,20.5,Oct-16,Oct,16,19,FALSE
8325,15265,17-10-96,GR000016716,"HELLINIKON, GR",17-10-96,0,,21,23,18,10,1996,20.4,Oct-17,Oct,17,18.73076923,TRUE
8326,15266,18-10-96,GR000016716,"HELLINIKON, GR",18-10-96,11,,20,23,16,10,1996,20.3,Oct-18,Oct,18,18.61538462,TRUE
8327,15267,19-10-96,GR000016716,"HELLINIKON, GR",19-10-96,0,,19,24,17,10,1996,20.1,Oct-19,Oct,19,18.84615385,TRUE
8328,15268,20-10-96,GR000016716,"HELLINIKON, GR",20-10-96,0,,18,22,13,10,1996,20,Oct-20,Oct,20,18.65384615,FALSE
8329,15269,21-10-96,GR000016716,"HELLINIKON, GR",21-10-96,0,,17,21,14,10,1996,19.8,Oct-21,Oct,21,18.42307692,FALSE
8330,15270,22-10-96,GR000016716,"HELLINIKON, GR",22-10-96,0,,18,21,14,10,1996,19.6,Oct-22,Oct,22,18.34615385,FALSE
8331,15271,23-10-96,GR000016716,"HELLINIKON, GR",23-10-96,0,,16,19,14,10,1996,19.3,Oct-23,Oct,23,17.88461538,FALSE
8332,15272,24-10-96,GR000016716,"HELLINIKON, GR",24-10-96,0,,14,16,13,10,1996,19,Oct-24,Oct,24,17.57692308,FALSE
8333,15273,25-10-96,GR000016716,"HELLINIKON, GR",25-10-96,0,,12,16,11,10,1996,18.6,Oct-25,Oct,25,17.15384615,FALSE
8334,15274,26-10-96,GR000016716,"HELLINIKON, GR",26-10-96,0,,12,17,8,10,1996,18.2,Oct-26,Oct,26,16.5,FALSE
8335,15275,27-10-96,GR000016716,"HELLINIKON, GR",27-10-96,0,,13,16,10,10,1996,17.9,Oct-27,Oct,27,16.38461538,FALSE
8336,15276,28-10-96,GR000016716,"HELLINIKON, GR",28-10-96,0,,13,17,10,10,1996,17.7,Oct-28,Oct,28,16.23076923,FALSE
8337,15277,29-10-96,GR000016716,"HELLINIKON, GR",29-10-96,0,,14,20,9,10,1996,17.5,Oct-29,Oct,29,16.34615385,FALSE
8338,15278,30-10-96,GR000016716,"HELLINIKON, GR",30-10-96,0,,17,22,13,10,1996,17.5,Oct-30,Oct,30,16.65384615,TRUE
8339,15279,31-10-96,GR000016716,"HELLINIKON, GR",31-10-96,0,,17,22,14,10,1996,17.4,Oct-31,Oct,31,16.34615385,TRUE
8340,15280,01-11-96,GR000016716,"HELLINIKON, GR",01-11-96,3,,15,19,13,11,1996,17.3,11-Jan,Nov,1,16.19230769,FALSE
8341,15281,02-11-96,GR000016716,"HELLINIKON, GR",02-11-96,0,,15,19,11,11,1996,17.1,11-Feb,Nov,2,16.07692308,FALSE
8342,15282,03-11-96,GR000016716,"HELLINIKON, GR",03-11-96,0,,15,20,13,11,1996,16.9,11-Mar,Nov,3,16.23076923,FALSE
8343,15283,04-11-96,GR000016716,"HELLINIKON, GR",04-11-96,0,,14,21,8,11,1996,16.6,11-Apr,Nov,4,16.11538462,FALSE
8344,15284,05-11-96,GR000016716,"HELLINIKON, GR",05-11-96,0,,16,22,11,11,1996,16.5,11-May,Nov,5,16.11538462,FALSE
8345,15285,06-11-96,GR000016716,"HELLINIKON, GR",06-11-96,0,,17,22,11,11,1996,16.4,11-Jun,Nov,6,15.61538462,TRUE
8346,15286,07-11-96,GR000016716,"HELLINIKON, GR",07-11-96,0,,16,22,12,11,1996,16.3,11-Jul,Nov,7,15.57692308,TRUE
8347,15287,08-11-96,GR000016716,"HELLINIKON, GR",08-11-96,0,,16,21,13,11,1996,16.3,11-Aug,Nov,8,15.23076923,TRUE
8348,15288,09-11-96,GR000016716,"HELLINIKON, GR",09-11-96,0,,17,21,12,11,1996,16.3,11-Sep,Nov,9,14.73076923,TRUE
8349,15289,10-11-96,GR000016716,"HELLINIKON, GR",10-11-96,0,,16,19,14,11,1996,16.2,11-Oct,Nov,10,14.65384615,TRUE
8350,15290,11-11-96,GR000016716,"HELLINIKON, GR",11-11-96,0,,14,19,10,11,1996,16.1,11-Nov,Nov,11,14.30769231,FALSE
8351,15291,12-11-96,GR000016716,"HELLINIKON, GR",12-11-96,0,,14,19,10,11,1996,16,11-Dec,Nov,12,14.23076923,FALSE
8352,15292,13-11-96,GR000016716,"HELLINIKON, GR",13-11-96,0,,15,19,11,11,1996,15.9,Nov-13,Nov,13,14.26923077,TRUE
8353,15293,14-11-96,GR000016716,"HELLINIKON, GR",14-11-96,0,,15,19,10,11,1996,15.8,Nov-14,Nov,14,14.57692308,TRUE
8354,15294,15-11-96,GR000016716,"HELLINIKON, GR",15-11-96,0,,14,19,11,11,1996,15.7,Nov-15,Nov,15,15,FALSE
8355,15295,16-11-96,GR000016716,"HELLINIKON, GR",16-11-96,0,,14,19,11,11,1996,15.4,Nov-16,Nov,16,15.26923077,FALSE
8356,15296,17-11-96,GR000016716,"HELLINIKON, GR",17-11-96,0,,14,18,12,11,1996,15.2,Nov-17,Nov,17,15.15384615,FALSE
8357,15297,18-11-96,GR000016716,"HELLINIKON, GR",18-11-96,0,,16,17,14,11,1996,15.1,Nov-18,Nov,18,14.69230769,TRUE
8358,15298,19-11-96,GR000016716,"HELLINIKON, GR",19-11-96,0,,18,20,15,11,1996,15.1,Nov-19,Nov,19,14.15384615,TRUE
8359,15299,20-11-96,GR000016716,"HELLINIKON, GR",20-11-96,3,,17,19,13,11,1996,15.1,Nov-20,Nov,20,13.96153846,TRUE
8360,15300,21-11-96,GR000016716,"HELLINIKON, GR",21-11-96,0,,18,21,17,11,1996,15.1,Nov-21,Nov,21,14.26923077,TRUE
8361,15301,22-11-96,GR000016716,"HELLINIKON, GR",22-11-96,0,,17,19,13,11,1996,15.2,Nov-22,Nov,22,14.42307692,TRUE
8362,15302,23-11-96,GR000016716,"HELLINIKON, GR",23-11-96,0,,17,22,13,11,1996,15.3,Nov-23,Nov,23,14.38461538,TRUE
8363,15303,24-11-96,GR000016716,"HELLINIKON, GR",24-11-96,0,,18,20,15,11,1996,15.5,Nov-24,Nov,24,13.57692308,TRUE
8364,15304,25-11-96,GR000016716,"HELLINIKON, GR",25-11-96,6,,14,19,13,11,1996,15.5,Nov-25,Nov,25,13.15384615,TRUE
8365,15305,26-11-96,GR000016716,"HELLINIKON, GR",26-11-96,0,,15,17,12,11,1996,15.6,Nov-26,Nov,26,13.53846154,TRUE
8366,15306,27-11-96,GR000016716,"HELLINIKON, GR",27-11-96,5,,16,18,13,11,1996,15.7,Nov-27,Nov,27,13.07692308,TRUE
8367,15307,28-11-96,GR000016716,"HELLINIKON, GR",28-11-96,0,,14,17,12,11,1996,15.7,Nov-28,Nov,28,13.03846154,TRUE
8368,15308,29-11-96,GR000016716,"HELLINIKON, GR",29-11-96,0,,17,18,11,11,1996,15.7,Nov-29,Nov,29,13.03846154,TRUE
8369,15309,30-11-96,GR000016716,"HELLINIKON, GR",30-11-96,2,,17,19,14,11,1996,15.7,Nov-30,Nov,30,12.53846154,TRUE
8370,15310,01-12-96,GR000016716,"HELLINIKON, GR",01-12-96,1,,14,17,11,12,1996,15.7,12-Jan,Dec,1,12.30769231,TRUE
8371,15311,02-12-96,GR000016716,"HELLINIKON, GR",02-12-96,19,,14,17,12,12,1996,15.6,12-Feb,Dec,2,12.46153846,TRUE
8372,15312,03-12-96,GR000016716,"HELLINIKON, GR",03-12-96,2,,13,17,12,12,1996,15.6,12-Mar,Dec,3,12.19230769,TRUE
8373,15313,04-12-96,GR000016716,"HELLINIKON, GR",04-12-96,0,,12,14,11,12,1996,15.5,12-Apr,Dec,4,11.96153846,TRUE
8374,15314,05-12-96,GR000016716,"HELLINIKON, GR",05-12-96,0,,13,17,9,12,1996,15.4,12-May,Dec,5,12.30769231,TRUE
8375,15315,06-12-96,GR000016716,"HELLINIKON, GR",06-12-96,0,,13,16,12,12,1996,15.3,12-Jun,Dec,6,12.61538462,TRUE
8376,15316,07-12-96,GR000016716,"HELLINIKON, GR",07-12-96,0,,12,15,9,12,1996,15.1,12-Jul,Dec,7,12.15384615,FALSE
8377,15317,08-12-96,GR000016716,"HELLINIKON, GR",08-12-96,0,,12,14,8,12,1996,15,12-Aug,Dec,8,11.92307692,TRUE
8378,15318,09-12-96,GR000016716,"HELLINIKON, GR",09-12-96,0,,12,16,10,12,1996,14.8,12-Sep,Dec,9,11.46153846,TRUE
8379,15319,10-12-96,GR000016716,"HELLINIKON, GR",10-12-96,2,,11,13,8,12,1996,14.7,12-Oct,Dec,10,11.07692308,FALSE
8380,15320,11-12-96,GR000016716,"HELLINIKON, GR",11-12-96,21,,11,12,9,12,1996,14.6,12-Nov,Dec,11,11.53846154,FALSE
8381,15321,12-12-96,GR000016716,"HELLINIKON, GR",12-12-96,5,,11,15,9,12,1996,14.5,12-Dec,Dec,12,11.30769231,FALSE
8382,15322,13-12-96,GR000016716,"HELLINIKON, GR",13-12-96,0,,11,16,7,12,1996,14.3,Dec-13,Dec,13,11.03846154,FALSE
8383,15323,14-12-96,GR000016716,"HELLINIKON, GR",14-12-96,0,,13,17,9,12,1996,14.3,Dec-14,Dec,14,11.38461538,TRUE
8384,15324,15-12-96,GR000016716,"HELLINIKON, GR",15-12-96,4,,14,17,12,12,1996,14.3,Dec-15,Dec,15,11.73076923,TRUE
8385,15325,16-12-96,GR000016716,"HELLINIKON, GR",16-12-96,0,,12,17,8,12,1996,14.2,Dec-16,Dec,16,11.46153846,TRUE
8386,15326,17-12-96,GR000016716,"HELLINIKON, GR",17-12-96,0,,12,17,8,12,1996,14.1,Dec-17,Dec,17,11.15384615,TRUE
8387,15327,18-12-96,GR000016716,"HELLINIKON, GR",18-12-96,4,,13,14,9,12,1996,14,Dec-18,Dec,18,11.30769231,TRUE
8388,15328,19-12-96,GR000016716,"HELLINIKON, GR",19-12-96,12,,14,17,11,12,1996,13.9,Dec-19,Dec,19,11.53846154,TRUE
8389,15329,20-12-96,GR000016716,"HELLINIKON, GR",20-12-96,0,,13,17,9,12,1996,13.8,Dec-20,Dec,20,11.76923077,TRUE
8390,15330,21-12-96,GR000016716,"HELLINIKON, GR",21-12-96,0,,16,18,11,12,1996,13.7,Dec-21,Dec,21,11.84615385,TRUE
8391,15331,22-12-96,GR000016716,"HELLINIKON, GR",22-12-96,0,,14,17,11,12,1996,13.6,Dec-22,Dec,22,11.34615385,TRUE
8392,15332,23-12-96,GR000016716,"HELLINIKON, GR",23-12-96,0,,14,18,11,12,1996,13.5,Dec-23,Dec,23,11.15384615,TRUE
8393,15333,24-12-96,GR000016716,"HELLINIKON, GR",24-12-96,0,,17,19,16,12,1996,13.5,Dec-24,Dec,24,10.57692308,TRUE
8394,15334,25-12-96,GR000016716,"HELLINIKON, GR",25-12-96,0,,15,19,12,12,1996,13.5,Dec-25,Dec,25,10.46153846,TRUE
8395,15335,26-12-96,GR000016716,"HELLINIKON, GR",26-12-96,7,,12,17,11,12,1996,13.4,Dec-26,Dec,26,10,TRUE
8396,15336,27-12-96,GR000016716,"HELLINIKON, GR",27-12-96,1,,7,13,6,12,1996,13.1,Dec-27,Dec,27,9.807692308,FALSE
8397,15337,28-12-96,GR000016716,"HELLINIKON, GR",28-12-96,0,,6,8,5,12,1996,12.8,Dec-28,Dec,28,10.23076923,FALSE
8398,15338,29-12-96,GR000016716,"HELLINIKON, GR",29-12-96,2,,7,10,2,12,1996,12.5,Dec-29,Dec,29,10.73076923,FALSE
8399,15339,30-12-96,GR000016716,"HELLINIKON, GR",30-12-96,5,,15,17,10,12,1996,12.4,Dec-30,Dec,30,11.34615385,TRUE
8400,15340,31-12-96,GR000016716,"HELLINIKON, GR",31-12-96,0,,13,18,10,12,1996,12.4,Dec-31,Dec,31,10.96153846,TRUE
8401,15341,01-01-97,GR000016716,"HELLINIKON, GR",01-01-97,0,,13,18,8,1,1997,12.4,01-Jan,Jan,1,10.42307692,TRUE
8402,15342,02-01-97,GR000016716,"HELLINIKON, GR",02-01-97,0,,12,17,9,1,1997,12.3,01-Feb,Jan,2,10.61538462,TRUE
8403,15343,03-01-97,GR000016716,"HELLINIKON, GR",03-01-97,0,,13,16,9,1,1997,12.4,01-Mar,Jan,3,10.19230769,TRUE
8404,15344,04-01-97,GR000016716,"HELLINIKON, GR",04-01-97,0,,16,18,12,1,1997,12.5,01-Apr,Jan,4,9.615384615,TRUE
8405,15345,05-01-97,GR000016716,"HELLINIKON, GR",05-01-97,0,,16,18,12,1,1997,12.6,01-May,Jan,5,9.961538462,TRUE
8406,15346,06-01-97,GR000016716,"HELLINIKON, GR",06-01-97,0,,12,17,9,1,1997,12.6,01-Jun,Jan,6,9.730769231,TRUE
8407,15347,07-01-97,GR000016716,"HELLINIKON, GR",07-01-97,1,,13,17,10,1,1997,12.6,01-Jul,Jan,7,10.11538462,TRUE
8408,15348,08-01-97,GR000016716,"HELLINIKON, GR",08-01-97,18,,11,14,11,1,1997,12.6,01-Aug,Jan,8,9.769230769,TRUE
8409,15349,09-01-97,GR000016716,"HELLINIKON, GR",09-01-97,0,,11,14,6,1,1997,12.6,01-Sep,Jan,9,9.115384615,TRUE
8410,15350,10-01-97,GR000016716,"HELLINIKON, GR",10-01-97,0,,15,17,12,1,1997,12.7,01-Oct,Jan,10,9.692307692,TRUE
8411,15351,11-01-97,GR000016716,"HELLINIKON, GR",11-01-97,0,,16,17,14,1,1997,12.9,01-Nov,Jan,11,10.23076923,TRUE
8412,15352,12-01-97,GR000016716,"HELLINIKON, GR",12-01-97,35,,14,17,11,1,1997,13,01-Dec,Jan,12,10.73076923,TRUE
8413,15353,13-01-97,GR000016716,"HELLINIKON, GR",13-01-97,19,,11,13,10,1,1997,12.9,Jan-13,Jan,13,10.38461538,TRUE
8414,15354,14-01-97,GR000016716,"HELLINIKON, GR",14-01-97,0,,9,11,8,1,1997,12.7,Jan-14,Jan,14,9.653846154,FALSE
8415,15355,15-01-97,GR000016716,"HELLINIKON, GR",15-01-97,0,,10,12,8,1,1997,12.7,Jan-15,Jan,15,9.653846154,TRUE
8416,15356,16-01-97,GR000016716,"HELLINIKON, GR",16-01-97,0,,9,14,7,1,1997,12.6,Jan-16,Jan,16,9.423076923,FALSE
8417,15357,17-01-97,GR000016716,"HELLINIKON, GR",17-01-97,0,,11,16,4,1,1997,12.5,Jan-17,Jan,17,8.769230769,TRUE
8418,15358,18-01-97,GR000016716,"HELLINIKON, GR",18-01-97,0,,9,16,5,1,1997,12.3,Jan-18,Jan,18,8.692307692,TRUE
8419,15359,19-01-97,GR000016716,"HELLINIKON, GR",19-01-97,0,,11,16,7,1,1997,12.3,Jan-19,Jan,19,9.076923077,TRUE
8420,15360,20-01-97,GR000016716,"HELLINIKON, GR",20-01-97,0,,11,16,8,1,1997,12.1,Jan-20,Jan,20,9.461538462,TRUE
8421,15361,21-01-97,GR000016716,"HELLINIKON, GR",21-01-97,0,,13,18,8,1,1997,12.1,Jan-21,Jan,21,9.5,TRUE
8422,15362,22-01-97,GR000016716,"HELLINIKON, GR",22-01-97,0,,11,14,9,1,1997,12,Jan-22,Jan,22,9.192307692,TRUE
8423,15363,23-01-97,GR000016716,"HELLINIKON, GR",23-01-97,0,,11,14,8,1,1997,11.8,Jan-23,Jan,23,9.769230769,TRUE
8424,15364,24-01-97,GR000016716,"HELLINIKON, GR",24-01-97,0,,10,17,4,1,1997,11.6,Jan-24,Jan,24,10.07692308,FALSE
8425,15365,25-01-97,GR000016716,"HELLINIKON, GR",25-01-97,0,,11,17,7,1,1997,11.6,Jan-25,Jan,25,10.26923077,TRUE
8426,15366,26-01-97,GR000016716,"HELLINIKON, GR",26-01-97,0,,8,13,6,1,1997,11.6,Jan-26,Jan,26,10.46153846,FALSE
8427,15367,27-01-97,GR000016716,"HELLINIKON, GR",27-01-97,0,,6,9,4,1,1997,11.6,Jan-27,Jan,27,10.65384615,FALSE
8428,15368,28-01-97,GR000016716,"HELLINIKON, GR",28-01-97,0,,7,12,4,1,1997,11.6,Jan-28,Jan,28,10.23076923,FALSE
8429,15369,29-01-97,GR000016716,"HELLINIKON, GR",29-01-97,0,,8,15,3,1,1997,11.4,Jan-29,Jan,29,9.961538462,FALSE
8430,15370,30-01-97,GR000016716,"HELLINIKON, GR",30-01-97,0,,7,9,6,1,1997,11.2,Jan-30,Jan,30,9.923076923,FALSE
8431,15371,31-01-97,GR000016716,"HELLINIKON, GR",31-01-97,0,,8,13,2,1,1997,11,Jan-31,Jan,31,9.346153846,FALSE
8432,15372,01-02-97,GR000016716,"HELLINIKON, GR",01-02-97,0,,11,16,7,2,1997,11,02-Jan,Feb,1,9.192307692,TRUE
8433,15373,02-02-97,GR000016716,"HELLINIKON, GR",02-02-97,0,,7,13,6,2,1997,10.8,02-Feb,Feb,2,9.115384615,FALSE
8434,15374,03-02-97,GR000016716,"HELLINIKON, GR",03-02-97,0,,5,9,3,2,1997,10.4,02-Mar,Feb,3,9.461538462,FALSE
8435,15375,04-02-97,GR000016716,"HELLINIKON, GR",04-02-97,0,,5,9,2,2,1997,10,02-Apr,Feb,4,9.538461538,FALSE
8436,15376,05-02-97,GR000016716,"HELLINIKON, GR",05-02-97,0,,8,13,3,2,1997,9.9,02-May,Feb,5,9.846153846,FALSE
8437,15377,06-02-97,GR000016716,"HELLINIKON, GR",06-02-97,0,,9,15,5,2,1997,9.8,02-Jun,Feb,6,9.846153846,FALSE
8438,15378,07-02-97,GR000016716,"HELLINIKON, GR",07-02-97,0,,9,14,7,2,1997,9.7,02-Jul,Feb,7,10.23076923,FALSE
8439,15379,08-02-97,GR000016716,"HELLINIKON, GR",08-02-97,0,,7,8,5,2,1997,9.6,02-Aug,Feb,8,9.5,FALSE
8440,15380,09-02-97,GR000016716,"HELLINIKON, GR",09-02-97,0,,9,14,7,2,1997,9.4,02-Sep,Feb,9,9.384615385,FALSE
8441,15381,10-02-97,GR000016716,"HELLINIKON, GR",10-02-97,0,,9,16,2,2,1997,9.1,02-Oct,Feb,10,10.19230769,FALSE
8442,15382,11-02-97,GR000016716,"HELLINIKON, GR",11-02-97,0,,10,16,5,2,1997,9,02-Nov,Feb,11,10.76923077,FALSE
8443,15383,12-02-97,GR000016716,"HELLINIKON, GR",12-02-97,0,,12,17,7,2,1997,9,02-Dec,Feb,12,11.15384615,TRUE
8444,15384,13-02-97,GR000016716,"HELLINIKON, GR",13-02-97,0,,14,17,11,2,1997,9.2,Feb-13,Feb,13,11.30769231,TRUE
8445,15385,14-02-97,GR000016716,"HELLINIKON, GR",14-02-97,0,,14,19,11,2,1997,9.3,Feb-14,Feb,14,10.96153846,TRUE
8446,15386,15-02-97,GR000016716,"HELLINIKON, GR",15-02-97,0,,13,18,8,2,1997,9.5,Feb-15,Feb,15,10.34615385,TRUE
8447,15387,16-02-97,GR000016716,"HELLINIKON, GR",16-02-97,0,,14,17,9,2,1997,9.6,Feb-16,Feb,16,10.5,TRUE
8448,15388,17-02-97,GR000016716,"HELLINIKON, GR",17-02-97,4,,12,17,9,2,1997,9.7,Feb-17,Feb,17,10.69230769,TRUE
8449,15389,18-02-97,GR000016716,"HELLINIKON, GR",18-02-97,0,,9,11,8,2,1997,9.6,Feb-18,Feb,18,10.11538462,FALSE
8450,15390,19-02-97,GR000016716,"HELLINIKON, GR",19-02-97,0,,9,12,7,2,1997,9.5,Feb-19,Feb,19,9.461538462,FALSE
8451,15391,20-02-97,GR000016716,"HELLINIKON, GR",20-02-97,0,,8,10,7,2,1997,9.4,Feb-20,Feb,20,9.615384615,FALSE
8452,15392,21-02-97,GR000016716,"HELLINIKON, GR",21-02-97,0,,8,12,5,2,1997,9.3,Feb-21,Feb,21,9.884615385,FALSE
8453,15393,22-02-97,GR000016716,"HELLINIKON, GR",22-02-97,0,,11,17,3,2,1997,9.3,Feb-22,Feb,22,10,TRUE
8454,15394,23-02-97,GR000016716,"HELLINIKON, GR",23-02-97,0,,12,17,8,2,1997,9.3,Feb-23,Feb,23,9.538461538,TRUE
8455,15395,24-02-97,GR000016716,"HELLINIKON, GR",24-02-97,0,,11,14,7,2,1997,9.3,Feb-24,Feb,24,9.538461538,TRUE
8456,15396,25-02-97,GR000016716,"HELLINIKON, GR",25-02-97,0,,11,15,4,2,1997,9.4,Feb-25,Feb,25,9.5,TRUE
8457,15397,26-02-97,GR000016716,"HELLINIKON, GR",26-02-97,0,,12,18,8,2,1997,9.6,Feb-26,Feb,26,9.807692308,TRUE
8458,15398,27-02-97,GR000016716,"HELLINIKON, GR",27-02-97,0,,14,18,12,2,1997,9.9,Feb-27,Feb,27,10,TRUE
8459,15399,28-02-97,GR000016716,"HELLINIKON, GR",28-02-97,0,,11,17,9,2,1997,10,Feb-28,Feb,28,9.884615385,TRUE
8460,15400,01-03-97,GR000016716,"HELLINIKON, GR",01-03-97,1,,8,11,7,3,1997,10,03-Jan,Mar,1,10.15384615,FALSE
8461,15401,02-03-97,GR000016716,"HELLINIKON, GR",02-03-97,0,,10,13,7,3,1997,10.1,03-Feb,Mar,2,10.96153846,FALSE
8462,15402,03-03-97,GR000016716,"HELLINIKON, GR",03-03-97,0,,13,17,11,3,1997,10.1,03-Mar,Mar,3,11.84615385,TRUE
8463,15403,04-03-97,GR000016716,"HELLINIKON, GR",04-03-97,0,,16,22,11,3,1997,10.4,03-Apr,Mar,4,11.53846154,TRUE
8464,15404,05-03-97,GR000016716,"HELLINIKON, GR",05-03-97,0,,13,19,8,3,1997,10.7,03-May,Mar,5,11,TRUE
8465,15405,06-03-97,GR000016716,"HELLINIKON, GR",06-03-97,0,,12,17,9,3,1997,10.9,03-Jun,Mar,6,10.57692308,TRUE
8466,15406,07-03-97,GR000016716,"HELLINIKON, GR",07-03-97,0,,11,15,6,3,1997,11,03-Jul,Mar,7,10.53846154,TRUE
8467,15407,08-03-97,GR000016716,"HELLINIKON, GR",08-03-97,0,,10,16,6,3,1997,11.1,03-Aug,Mar,8,10.80769231,FALSE
8468,15408,09-03-97,GR000016716,"HELLINIKON, GR",09-03-97,1,,10,12,8,3,1997,11.1,03-Sep,Mar,9,10.53846154,FALSE
8469,15409,10-03-97,GR000016716,"HELLINIKON, GR",10-03-97,0,,10,13,8,3,1997,11.2,03-Oct,Mar,10,10.53846154,FALSE
8470,15410,11-03-97,GR000016716,"HELLINIKON, GR",11-03-97,1,,10,13,8,3,1997,11.2,03-Nov,Mar,11,10.15384615,FALSE
8471,15411,12-03-97,GR000016716,"HELLINIKON, GR",12-03-97,0,,10,13,8,3,1997,11.3,03-Dec,Mar,12,10.23076923,FALSE
8472,15412,13-03-97,GR000016716,"HELLINIKON, GR",13-03-97,0,,11,17,7,3,1997,11.3,Mar-13,Mar,13,10.46153846,TRUE
8473,15413,14-03-97,GR000016716,"HELLINIKON, GR",14-03-97,0,,12,18,7,3,1997,11.3,Mar-14,Mar,14,11.30769231,TRUE
8474,15414,15-03-97,GR000016716,"HELLINIKON, GR",15-03-97,0,,13,19,6,3,1997,11.3,Mar-15,Mar,15,11.34615385,TRUE
8475,15415,16-03-97,GR000016716,"HELLINIKON, GR",16-03-97,0,,13,19,8,3,1997,11.2,Mar-16,Mar,16,11.38461538,TRUE
8476,15416,17-03-97,GR000016716,"HELLINIKON, GR",17-03-97,0,,14,18,9,3,1997,11.3,Mar-17,Mar,17,11.30769231,TRUE
8477,15417,18-03-97,GR000016716,"HELLINIKON, GR",18-03-97,0,,12,16,9,3,1997,11.2,Mar-18,Mar,18,11.5,TRUE
8478,15418,19-03-97,GR000016716,"HELLINIKON, GR",19-03-97,0,,12,14,8,3,1997,11.2,Mar-19,Mar,19,12,FALSE
