,DATE,STATION,NAME,PRCP,SNWD,TAVG,TMAX,TMIN
22208,2018-02-22,GR000016716,"HELLINIKON, GR",1.3,,14.0,17.0,11.0
22209,2018-02-23,GR000016716,"HELLINIKON, GR",0.0,,13.0,19.0,10.0
22210,2018-02-24,GR000016716,"HELLINIKON, GR",5.1,,12.0,16.0,8.0
22211,2018-02-25,GR000016716,"HELLINIKON, GR",9.4,,11.0,13.0,9.0
22212,2018-02-26,GR000016716,"HELLINIKON, GR",6.6,,12.0,16.0,7.0
22213,2018-02-27,GR000016716,"HELLINIKON, GR",0.0,,12.0,18.0,8.0
22214,2018-02-28,GR000016716,"HELLINIKON, GR",1.8,,12.0,15.0,9.0
22215,2018-03-01,GR000016716,"HELLINIKON, GR",0.0,,11.0,15.0,7.0
22216,2018-03-02,GR000016716,"HELLINIKON, GR",0.0,,14.0,17.0,11.0
22217,2018-03-03,GR000016716,"HELLINIKON, GR",0.0,,16.0,22.0,13.0
22218,2018-03-04,GR000016716,"HELLINIKON, GR",0.0,,16.0,21.0,12.0
22219,2018-03-05,GR000016716,"HELLINIKON, GR",0.0,,17.0,21.0,12.0
22220,2018-03-06,GR000016716,"HELLINIKON, GR",0.0,,17.0,22.0,13.0
22221,2018-03-07,GR000016716,"HELLINIKON, GR",0.0,,17.0,21.0,14.0
22222,2018-03-08,GR000016716,"HELLINIKON, GR",0.0,,15.0,18.0,11.0
22223,2018-03-09,GR000016716,"HELLINIKON, GR",0.0,,14.0,19.0,10.0
22224,2018-03-10,GR000016716,"HELLINIKON, GR",0.0,,13.0,20.0,8.0
22225,2018-03-11,GR000016716,"HELLINIKON, GR",0.0,,15.0,21.0,11.0
22226,2018-03-12,GR000016716,"HELLINIKON, GR",0.0,,15.0,21.0,11.0
22227,2018-03-13,GR000016716,"HELLINIKON, GR",0.0,,16.0,19.0,13.0
22228,2018-03-14,GR000016716,"HELLINIKON, GR",0.0,,16.0,18.0,13.0
22229,2018-03-15,GR000016716,"HELLINIKON, GR",0.0,,15.0,20.0,12.0
22230,2018-03-16,GR000016716,"HELLINIKON, GR",0.0,,15.0,19.0,11.0
22231,2018-03-17,GR000016716,"HELLINIKON, GR",0.0,,17.0,23.0,12.0
22232,2018-03-18,GR000016716,"HELLINIKON, GR",0.0,,18.0,21.0,15.0
22233,2018-03-19,GR000016716,"HELLINIKON, GR",0.0,,16.0,,
22234,2018-03-20,GR000016716,"HELLINIKON, GR",5.3,,14.0,18.0,11.0
22235,2018-03-21,GR000016716,"HELLINIKON, GR",0.0,,15.0,20.0,11.0
22236,2018-03-22,GR000016716,"HELLINIKON, GR",0.0,,17.0,19.0,15.0
22237,2018-03-23,GR000016716,"HELLINIKON, GR",0.0,,16.0,19.0,12.0
22238,2018-03-24,GR000016716,"HELLINIKON, GR",0.0,,13.0,18.0,10.0
22239,2018-03-25,GR000016716,"HELLINIKON, GR",0.0,,14.0,19.0,9.0
22240,2018-03-26,GR000016716,"HELLINIKON, GR",0.0,,17.0,22.0,12.0
22241,2018-03-27,GR000016716,"HELLINIKON, GR",0.0,,15.0,20.0,10.0
22242,2018-03-28,GR000016716,"HELLINIKON, GR",0.0,,14.0,18.0,11.0
22243,2018-03-29,GR000016716,"HELLINIKON, GR",0.0,,14.0,21.0,9.0
22244,2018-03-30,GR000016716,"HELLINIKON, GR",0.0,,15.0,19.0,11.0
22245,2018-03-31,GR000016716,"HELLINIKON, GR",0.0,,16.0,19.0,12.0
22246,2018-04-01,GR000016716,"HELLINIKON, GR",0.0,,16.0,18.0,14.0
22247,2018-04-02,GR000016716,"HELLINIKON, GR",0.0,,16.0,22.0,12.0
22248,2018-04-03,GR000016716,"HELLINIKON, GR",0.0,,16.0,22.0,10.0
22249,2018-04-04,GR000016716,"HELLINIKON, GR",0.0,,17.0,23.0,11.0
22250,2018-04-05,GR000016716,"HELLINIKON, GR",0.0,,18.0,24.0,12.0
22251,2018-04-06,GR000016716,"HELLINIKON, GR",0.0,,18.0,20.0,14.0
22252,2018-04-07,GR000016716,"HELLINIKON, GR",0.0,,16.0,19.0,13.0
22253,2018-04-08,GR000016716,"HELLINIKON, GR",5.1,,19.0,24.0,13.0
22254,2018-04-09,GR000016716,"HELLINIKON, GR",0.0,,18.0,25.0,12.0
22255,2018-04-10,GR000016716,"HELLINIKON, GR",0.0,,17.0,22.0,12.0
22256,2018-04-11,GR000016716,"HELLINIKON, GR",0.0,,17.0,21.0,13.0
22257,2018-04-12,GR000016716,"HELLINIKON, GR",0.0,,18.0,22.0,12.0
22258,2018-04-13,GR000016716,"HELLINIKON, GR",0.0,,19.0,24.0,13.0
22259,2018-04-14,GR000016716,"HELLINIKON, GR",0.0,,20.0,26.0,15.0
22260,2018-04-15,GR000016716,"HELLINIKON, GR",0.0,,21.0,24.0,16.0
22261,2018-04-16,GR000016716,"HELLINIKON, GR",0.0,,19.0,22.0,17.0
22262,2018-04-17,GR000016716,"HELLINIKON, GR",0.0,,18.0,23.0,14.0
22263,2018-04-18,GR000016716,"HELLINIKON, GR",0.0,,19.0,25.0,14.0
22264,2018-04-19,GR000016716,"HELLINIKON, GR",0.0,,21.0,25.0,15.0
22265,2018-04-20,GR000016716,"HELLINIKON, GR",0.0,,21.0,28.0,15.0
22266,2018-04-21,GR000016716,"HELLINIKON, GR",0.0,,18.0,23.0,14.0
22267,2018-04-22,GR000016716,"HELLINIKON, GR",0.0,,21.0,34.0,7.0
22268,2018-04-23,GR000016716,"HELLINIKON, GR",0.0,,20.0,25.0,15.0
22269,2018-04-24,GR000016716,"HELLINIKON, GR",0.0,,20.0,29.0,13.0
22270,2018-04-25,GR000016716,"HELLINIKON, GR",0.0,,22.0,31.0,16.0
22271,2018-04-26,GR000016716,"HELLINIKON, GR",0.0,,22.0,29.0,17.0
22272,2018-04-27,GR000016716,"HELLINIKON, GR",0.0,,23.0,29.0,17.0
22273,2018-04-28,GR000016716,"HELLINIKON, GR",0.0,,26.0,30.0,18.0
22274,2018-04-29,GR000016716,"HELLINIKON, GR",0.0,,23.0,29.0,18.0
22275,2018-04-30,GR000016716,"HELLINIKON, GR",0.0,,23.0,28.0,19.0
22276,2018-05-01,GR000016716,"HELLINIKON, GR",0.0,,23.0,,
22277,2018-05-02,GR000016716,"HELLINIKON, GR",0.0,,22.0,28.0,18.0
22278,2018-05-03,GR000016716,"HELLINIKON, GR",0.0,,23.0,31.0,18.0
22279,2018-05-04,GR000016716,"HELLINIKON, GR",0.0,,22.0,28.0,18.0
22280,2018-05-05,GR000016716,"HELLINIKON, GR",0.0,,21.0,,
22281,2018-05-06,GR000016716,"HELLINIKON, GR",3.3,,19.0,26.0,13.0
22282,2018-05-07,GR000016716,"HELLINIKON, GR",17.0,,18.0,21.0,16.0
22283,2018-05-08,GR000016716,"HELLINIKON, GR",0.0,,21.0,26.0,16.0
22284,2018-05-09,GR000016716,"HELLINIKON, GR",0.0,,21.0,27.0,17.0
22285,2018-05-10,GR000016716,"HELLINIKON, GR",0.0,,21.0,25.0,17.0
22286,2018-05-11,GR000016716,"HELLINIKON, GR",0.0,,21.0,28.0,17.0
22287,2018-05-12,GR000016716,"HELLINIKON, GR",0.0,,22.0,27.0,16.0
22288,2018-05-13,GR000016716,"HELLINIKON, GR",0.0,,21.0,26.0,16.0
22289,2018-05-14,GR000016716,"HELLINIKON, GR",0.0,,22.0,28.0,18.0
22290,2018-05-15,GR000016716,"HELLINIKON, GR",0.0,,23.0,29.0,18.0
22291,2018-05-16,GR000016716,"HELLINIKON, GR",0.0,,23.0,27.0,19.0
22292,2018-05-17,GR000016716,"HELLINIKON, GR",0.0,,23.0,29.0,19.0
22293,2018-05-18,GR000016716,"HELLINIKON, GR",0.0,,25.0,31.0,20.0
22294,2018-05-19,GR000016716,"HELLINIKON, GR",0.0,,26.0,31.0,21.0
22295,2018-05-20,GR000016716,"HELLINIKON, GR",0.0,,23.0,28.0,19.0
22296,2018-05-21,GR000016716,"HELLINIKON, GR",0.3,,24.0,29.0,19.0
22297,2018-05-22,GR000016716,"HELLINIKON, GR",0.0,,24.0,30.0,18.0
22298,2018-05-23,GR000016716,"HELLINIKON, GR",0.0,,24.0,28.0,19.0
22299,2018-05-24,GR000016716,"HELLINIKON, GR",0.0,,22.0,28.0,18.0
22300,2018-05-25,GR000016716,"HELLINIKON, GR",,,24.0,29.0,19.0
22301,2018-05-26,GR000016716,"HELLINIKON, GR",0.0,,25.0,29.0,21.0
22302,2018-05-27,GR000016716,"HELLINIKON, GR",0.0,,24.0,29.0,22.0
22303,2018-05-28,GR000016716,"HELLINIKON, GR",0.0,,25.0,29.0,21.0
22304,2018-05-29,GR000016716,"HELLINIKON, GR",0.0,,25.0,29.0,21.0
22305,2018-05-30,GR000016716,"HELLINIKON, GR",0.0,,26.0,29.0,21.0
22306,2018-05-31,GR000016716,"HELLINIKON, GR",0.0,,26.0,31.0,21.0
22307,2018-06-01,GR000016716,"HELLINIKON, GR",0.0,,27.0,34.0,20.0
22308,2018-06-02,GR000016716,"HELLINIKON, GR",0.0,,28.0,33.0,24.0
22309,2018-06-03,GR000016716,"HELLINIKON, GR",0.0,,26.0,32.0,21.0
22310,2018-06-04,GR000016716,"HELLINIKON, GR",0.0,,27.0,33.0,21.0
22311,2018-06-05,GR000016716,"HELLINIKON, GR",0.0,,28.0,33.0,22.0
22312,2018-06-06,GR000016716,"HELLINIKON, GR",0.0,,28.0,35.0,22.0
22313,2018-06-07,GR000016716,"HELLINIKON, GR",0.0,,27.0,33.0,22.0
22314,2018-06-08,GR000016716,"HELLINIKON, GR",0.0,,27.0,32.0,22.0
22315,2018-06-09,GR000016716,"HELLINIKON, GR",0.0,,27.0,33.0,22.0
22316,2018-06-10,GR000016716,"HELLINIKON, GR",0.0,,26.0,29.0,22.0
22317,2018-06-11,GR000016716,"HELLINIKON, GR",0.0,,27.0,32.0,22.0
22318,2018-06-12,GR000016716,"HELLINIKON, GR",0.0,,28.0,35.0,23.0
22319,2018-06-13,GR000016716,"HELLINIKON, GR",0.0,,27.0,36.0,22.0
22320,2018-06-14,GR000016716,"HELLINIKON, GR",0.0,,28.0,33.0,23.0
22321,2018-06-15,GR000016716,"HELLINIKON, GR",0.0,,26.0,32.0,22.0
22322,2018-06-16,GR000016716,"HELLINIKON, GR",0.0,,24.0,,
22323,2018-06-17,GR000016716,"HELLINIKON, GR",0.0,,23.0,30.0,16.0
22324,2018-06-18,GR000016716,"HELLINIKON, GR",10.9,,23.0,28.0,20.0
22325,2018-06-19,GR000016716,"HELLINIKON, GR",0.0,,26.0,30.0,21.0
22326,2018-06-20,GR000016716,"HELLINIKON, GR",0.0,,27.0,31.0,23.0
22327,2018-06-21,GR000016716,"HELLINIKON, GR",0.0,,27.0,32.0,22.0
22328,2018-06-22,GR000016716,"HELLINIKON, GR",0.0,,26.0,31.0,21.0
22329,2018-06-23,GR000016716,"HELLINIKON, GR",0.0,,27.0,31.0,22.0
22330,2018-06-24,GR000016716,"HELLINIKON, GR",11.7,,23.0,28.0,19.0
22331,2018-06-25,GR000016716,"HELLINIKON, GR",0.0,,24.0,29.0,20.0
22332,2018-06-26,GR000016716,"HELLINIKON, GR",0.0,,23.0,26.0,22.0
22333,2018-06-27,GR000016716,"HELLINIKON, GR",1.0,,23.0,28.0,18.0
22334,2018-06-28,GR000016716,"HELLINIKON, GR",7.1,,23.0,27.0,19.0
22335,2018-06-29,GR000016716,"HELLINIKON, GR",0.0,,24.0,28.0,21.0
22336,2018-06-30,GR000016716,"HELLINIKON, GR",0.0,,25.0,30.0,20.0
22337,2018-07-01,GR000016716,"HELLINIKON, GR",0.0,,26.0,30.0,22.0
22338,2018-07-02,GR000016716,"HELLINIKON, GR",0.0,,28.0,33.0,22.0
22339,2018-07-03,GR000016716,"HELLINIKON, GR",0.0,,28.0,34.0,23.0
22340,2018-07-04,GR000016716,"HELLINIKON, GR",0.0,,29.0,37.0,24.0
22341,2018-07-05,GR000016716,"HELLINIKON, GR",0.0,,29.0,35.0,24.0
22342,2018-07-06,GR000016716,"HELLINIKON, GR",0.0,,29.0,34.0,25.0
22343,2018-07-07,GR000016716,"HELLINIKON, GR",0.0,,29.0,35.0,24.0
22344,2018-07-08,GR000016716,"HELLINIKON, GR",0.0,,27.0,,
22345,2018-07-09,GR000016716,"HELLINIKON, GR",25.9,,26.0,31.0,20.0
22346,2018-07-10,GR000016716,"HELLINIKON, GR",0.0,,26.0,31.0,22.0
22347,2018-07-11,GR000016716,"HELLINIKON, GR",0.0,,27.0,33.0,22.0
22348,2018-07-12,GR000016716,"HELLINIKON, GR",0.0,,28.0,34.0,22.0
22349,2018-07-13,GR000016716,"HELLINIKON, GR",0.0,,29.0,35.0,24.0
22350,2018-07-14,GR000016716,"HELLINIKON, GR",0.0,,29.0,34.0,24.0
22351,2018-07-15,GR000016716,"HELLINIKON, GR",0.0,,29.0,,
22352,2018-07-16,GR000016716,"HELLINIKON, GR",0.0,,29.0,34.0,23.0
22353,2018-07-17,GR000016716,"HELLINIKON, GR",0.0,,29.0,34.0,24.0
22354,2018-07-18,GR000016716,"HELLINIKON, GR",0.0,,29.0,33.0,26.0
22355,2018-07-19,GR000016716,"HELLINIKON, GR",0.0,,29.0,33.0,25.0
22356,2018-07-20,GR000016716,"HELLINIKON, GR",0.0,,28.0,33.0,26.0
22357,2018-07-21,GR000016716,"HELLINIKON, GR",0.0,,29.0,36.0,24.0
22358,2018-07-22,GR000016716,"HELLINIKON, GR",0.0,,30.0,36.0,24.0
22359,2018-07-23,GR000016716,"HELLINIKON, GR",0.0,,30.0,35.0,26.0
22360,2018-07-24,GR000016716,"HELLINIKON, GR",0.0,,27.0,32.0,24.0
22361,2018-07-25,GR000016716,"HELLINIKON, GR",0.0,,28.0,34.0,23.0
22362,2018-07-26,GR000016716,"HELLINIKON, GR",0.0,,26.0,32.0,20.0
22363,2018-07-27,GR000016716,"HELLINIKON, GR",0.0,,27.0,33.0,20.0
22364,2018-07-28,GR000016716,"HELLINIKON, GR",0.0,,27.0,34.0,24.0
22365,2018-07-29,GR000016716,"HELLINIKON, GR",0.0,,26.0,33.0,24.0
22366,2018-07-30,GR000016716,"HELLINIKON, GR",0.0,,28.0,34.0,23.0
22367,2018-07-31,GR000016716,"HELLINIKON, GR",0.0,,28.0,33.0,24.0
22368,2018-08-01,GR000016716,"HELLINIKON, GR",0.0,,28.0,34.0,24.0
22369,2018-08-02,GR000016716,"HELLINIKON, GR",0.0,,29.0,34.0,25.0
22370,2018-08-03,GR000016716,"HELLINIKON, GR",0.0,,29.0,32.0,27.0
22371,2018-08-04,GR000016716,"HELLINIKON, GR",0.0,,29.0,32.0,26.0
22372,2018-08-05,GR000016716,"HELLINIKON, GR",0.0,,29.0,32.0,26.0
22373,2018-08-06,GR000016716,"HELLINIKON, GR",0.0,,29.0,34.0,22.0
22374,2018-08-07,GR000016716,"HELLINIKON, GR",0.0,,29.0,35.0,25.0
22375,2018-08-08,GR000016716,"HELLINIKON, GR",0.0,,29.0,34.0,25.0
22376,2018-08-09,GR000016716,"HELLINIKON, GR",0.0,,29.0,33.0,27.0
22377,2018-08-10,GR000016716,"HELLINIKON, GR",0.0,,28.0,32.0,25.0
22378,2018-08-11,GR000016716,"HELLINIKON, GR",0.0,,27.0,31.0,24.0
22379,2018-08-12,GR000016716,"HELLINIKON, GR",0.0,,27.0,32.0,23.0
22380,2018-08-13,GR000016716,"HELLINIKON, GR",0.0,,27.0,33.0,21.0
22381,2018-08-14,GR000016716,"HELLINIKON, GR",0.0,,27.0,34.0,22.0
22382,2018-08-15,GR000016716,"HELLINIKON, GR",0.0,,28.0,34.0,22.0
22383,2018-08-16,GR000016716,"HELLINIKON, GR",0.0,,28.0,34.0,23.0
22384,2018-08-17,GR000016716,"HELLINIKON, GR",0.0,,28.0,33.0,22.0
22385,2018-08-18,GR000016716,"HELLINIKON, GR",0.0,,29.0,34.0,24.0
22386,2018-08-19,GR000016716,"HELLINIKON, GR",0.0,,29.0,33.0,24.0
22387,2018-08-20,GR000016716,"HELLINIKON, GR",0.0,,29.0,32.0,27.0
22388,2018-08-21,GR000016716,"HELLINIKON, GR",0.0,,28.0,33.0,24.0
22389,2018-08-22,GR000016716,"HELLINIKON, GR",0.0,,27.0,33.0,23.0
22390,2018-08-23,GR000016716,"HELLINIKON, GR",0.0,,29.0,35.0,23.0
22391,2018-08-24,GR000016716,"HELLINIKON, GR",0.0,,28.0,33.0,23.0
22392,2018-08-25,GR000016716,"HELLINIKON, GR",0.0,,28.0,32.0,22.0
22393,2018-08-26,GR000016716,"HELLINIKON, GR",0.0,,28.0,33.0,24.0
22394,2018-08-27,GR000016716,"HELLINIKON, GR",0.0,,28.0,33.0,24.0
22395,2018-08-28,GR000016716,"HELLINIKON, GR",0.5,,24.0,27.0,22.0
22396,2018-08-29,GR000016716,"HELLINIKON, GR",4.3,,28.0,34.0,21.0
22397,2018-08-30,GR000016716,"HELLINIKON, GR",0.0,,28.0,32.0,24.0
22398,2018-08-31,GR000016716,"HELLINIKON, GR",0.0,,29.0,34.0,24.0
22399,2018-09-01,GR000016716,"HELLINIKON, GR",0.0,,29.0,36.0,23.0
22400,2018-09-02,GR000016716,"HELLINIKON, GR",0.0,,29.0,36.0,23.0
22401,2018-09-03,GR000016716,"HELLINIKON, GR",0.0,,29.0,36.0,23.0
22402,2018-09-04,GR000016716,"HELLINIKON, GR",0.0,,27.0,30.0,24.0
22403,2018-09-05,GR000016716,"HELLINIKON, GR",0.0,,28.0,32.0,23.0
22404,2018-09-06,GR000016716,"HELLINIKON, GR",0.0,,27.0,31.0,23.0
22405,2018-09-07,GR000016716,"HELLINIKON, GR",0.0,,27.0,31.0,23.0
22406,2018-09-08,GR000016716,"HELLINIKON, GR",0.0,,26.0,33.0,19.0
22407,2018-09-09,GR000016716,"HELLINIKON, GR",4.3,,26.0,32.0,21.0
22408,2018-09-10,GR000016716,"HELLINIKON, GR",0.0,,27.0,32.0,21.0
22409,2018-09-11,GR000016716,"HELLINIKON, GR",0.0,,26.0,31.0,22.0
22410,2018-09-12,GR000016716,"HELLINIKON, GR",0.0,,24.0,29.0,21.0
22411,2018-09-13,GR000016716,"HELLINIKON, GR",0.0,,24.0,29.0,21.0
22412,2018-09-14,GR000016716,"HELLINIKON, GR",0.0,,24.0,29.0,19.0
22413,2018-09-15,GR000016716,"HELLINIKON, GR",0.0,,25.0,30.0,20.0
22414,2018-09-16,GR000016716,"HELLINIKON, GR",0.0,,27.0,31.0,20.0
22415,2018-09-18,GR000016716,"HELLINIKON, GR",,,26.0,28.0,23.0
22416,2018-09-19,GR000016716,"HELLINIKON, GR",0.0,,24.0,29.0,21.0
22417,2018-09-20,GR000016716,"HELLINIKON, GR",0.0,,24.0,29.0,19.0
22418,2018-09-21,GR000016716,"HELLINIKON, GR",0.0,,24.0,29.0,20.0
22419,2018-09-22,GR000016716,"HELLINIKON, GR",0.0,,24.0,31.0,18.0
22420,2018-09-23,GR000016716,"HELLINIKON, GR",0.0,,26.0,31.0,20.0
22421,2018-09-24,GR000016716,"HELLINIKON, GR",0.0,,25.0,31.0,19.0
22422,2018-09-25,GR000016716,"HELLINIKON, GR",0.0,,21.0,24.0,18.0
22423,2018-09-26,GR000016716,"HELLINIKON, GR",0.0,,18.0,21.0,16.0
22424,2018-09-27,GR000016716,"HELLINIKON, GR",0.0,,17.0,18.0,16.0
22425,2018-09-28,GR000016716,"HELLINIKON, GR",1.5,,18.0,20.0,17.0
22426,2018-09-29,GR000016716,"HELLINIKON, GR",7.1,,19.0,21.0,17.0
22427,2018-09-30,GR000016716,"HELLINIKON, GR",51.8,,17.0,18.0,15.0
22428,2018-10-01,GR000016716,"HELLINIKON, GR",11.4,0.4,20.0,25.0,15.0
22429,2018-10-02,GR000016716,"HELLINIKON, GR",0.0,,21.0,27.0,16.0
22430,2018-10-03,GR000016716,"HELLINIKON, GR",0.0,,22.0,26.0,19.0
22431,2018-10-04,GR000016716,"HELLINIKON, GR",0.0,,22.0,26.0,19.0
22432,2018-10-05,GR000016716,"HELLINIKON, GR",0.0,,21.0,23.0,18.0
22433,2018-10-06,GR000016716,"HELLINIKON, GR",0.0,,20.0,25.0,17.0
22434,2018-10-07,GR000016716,"HELLINIKON, GR",0.0,,19.0,26.0,14.0
22435,2018-10-08,GR000016716,"HELLINIKON, GR",0.0,,21.0,26.0,17.0
22436,2018-10-09,GR000016716,"HELLINIKON, GR",0.0,,20.0,24.0,16.0
22437,2018-10-10,GR000016716,"HELLINIKON, GR",0.0,,19.0,24.0,16.0
22438,2018-10-11,GR000016716,"HELLINIKON, GR",0.0,,19.0,23.0,17.0
22439,2018-10-12,GR000016716,"HELLINIKON, GR",0.0,,19.0,22.0,17.0
22440,2018-10-13,GR000016716,"HELLINIKON, GR",0.0,,19.0,22.0,17.0
22441,2018-10-14,GR000016716,"HELLINIKON, GR",0.0,,19.0,21.0,17.0
22442,2018-10-15,GR000016716,"HELLINIKON, GR",0.0,,18.0,22.0,17.0
22443,2018-10-16,GR000016716,"HELLINIKON, GR",0.0,,19.0,26.0,17.0
22444,2018-10-17,GR000016716,"HELLINIKON, GR",0.0,,20.0,24.0,17.0
22445,2018-10-18,GR000016716,"HELLINIKON, GR",0.0,,20.0,24.0,16.0
22446,2018-10-19,GR000016716,"HELLINIKON, GR",0.0,,19.0,23.0,16.0
22447,2018-10-20,GR000016716,"HELLINIKON, GR",0.0,,19.0,24.0,16.0
22448,2018-10-21,GR000016716,"HELLINIKON, GR",0.0,,19.0,24.0,17.0
22449,2018-10-22,GR000016716,"HELLINIKON, GR",0.0,,18.0,21.0,16.0
22450,2018-10-23,GR000016716,"HELLINIKON, GR",,,19.0,19.0,18.0
22451,2018-10-24,GR000016716,"HELLINIKON, GR",0.0,,19.0,22.0,14.0
22452,2018-10-25,GR000016716,"HELLINIKON, GR",0.0,,15.0,18.0,12.0
22453,2018-10-26,GR000016716,"HELLINIKON, GR",0.0,,16.0,21.0,10.0
22454,2018-10-27,GR000016716,"HELLINIKON, GR",0.0,,19.0,24.0,14.0
22455,2018-10-28,GR000016716,"HELLINIKON, GR",0.0,,21.0,24.0,17.0
22456,2018-10-29,GR000016716,"HELLINIKON, GR",0.0,,20.0,25.0,17.0
22457,2018-10-30,GR000016716,"HELLINIKON, GR",0.0,,20.0,22.0,18.0
22458,2018-10-31,GR000016716,"HELLINIKON, GR",0.0,,21.0,25.0,18.0
22459,2018-11-01,GR000016716,"HELLINIKON, GR",0.0,,21.0,26.0,17.0
22460,2018-11-02,GR000016716,"HELLINIKON, GR",0.0,,20.0,26.0,16.0
22461,2018-11-03,GR000016716,"HELLINIKON, GR",0.0,,18.0,24.0,15.0
22462,2018-11-04,GR000016716,"HELLINIKON, GR",0.0,,18.0,21.0,14.0
22463,2018-11-05,GR000016716,"HELLINIKON, GR",0.0,,17.0,23.0,14.0
22464,2018-11-06,GR000016716,"HELLINIKON, GR",0.0,,17.0,21.0,13.0
22465,2018-11-07,GR000016716,"HELLINIKON, GR",0.0,,17.0,22.0,13.0
22466,2018-11-08,GR000016716,"HELLINIKON, GR",0.5,,16.0,21.0,13.0
22467,2018-11-09,GR000016716,"HELLINIKON, GR",0.0,,16.0,20.0,13.0
22468,2018-11-10,GR000016716,"HELLINIKON, GR",0.0,,16.0,19.0,12.0
22469,2018-11-11,GR000016716,"HELLINIKON, GR",0.0,,15.0,20.0,11.0
22470,2018-11-12,GR000016716,"HELLINIKON, GR",,,16.0,19.0,12.0
22471,2018-11-13,GR000016716,"HELLINIKON, GR",0.0,,16.0,18.0,13.0
22472,2018-11-14,GR000016716,"HELLINIKON, GR",0.0,,15.0,17.0,13.0
22473,2018-11-15,GR000016716,"HELLINIKON, GR",0.0,,14.0,18.0,11.0
22474,2018-11-16,GR000016716,"HELLINIKON, GR",0.0,,12.0,13.0,12.0
22475,2018-11-17,GR000016716,"HELLINIKON, GR",1.5,,12.0,13.0,9.0
22476,2018-11-18,GR000016716,"HELLINIKON, GR",4.1,,13.0,16.0,11.0
22477,2018-11-19,GR000016716,"HELLINIKON, GR",15.7,,17.0,20.0,14.0
22478,2018-11-20,GR000016716,"HELLINIKON, GR",0.0,,18.0,21.0,15.0
22479,2018-11-21,GR000016716,"HELLINIKON, GR",3.0,,18.0,21.0,14.0
22480,2018-11-22,GR000016716,"HELLINIKON, GR",0.0,,17.0,19.0,14.0
22481,2018-11-23,GR000016716,"HELLINIKON, GR",0.0,,14.0,17.0,11.0
22482,2018-11-24,GR000016716,"HELLINIKON, GR",0.0,,13.0,16.0,11.0
22483,2018-11-25,GR000016716,"HELLINIKON, GR",0.0,,14.0,17.0,9.0
22484,2018-11-26,GR000016716,"HELLINIKON, GR",1.3,,18.0,19.0,12.0
22485,2018-11-27,GR000016716,"HELLINIKON, GR",0.0,,18.0,20.0,17.0
22486,2018-11-28,GR000016716,"HELLINIKON, GR",0.0,,17.0,19.0,15.0
22487,2018-11-29,GR000016716,"HELLINIKON, GR",0.0,,10.0,16.0,4.0
22488,2018-11-30,GR000016716,"HELLINIKON, GR",1.0,,9.0,11.0,7.0
22489,2018-12-01,GR000016716,"HELLINIKON, GR",0.0,,9.0,14.0,5.0
22490,2018-12-02,GR000016716,"HELLINIKON, GR",0.0,,11.0,12.0,9.0
22491,2018-12-03,GR000016716,"HELLINIKON, GR",0.0,,11.0,16.0,7.0
22492,2018-12-04,GR000016716,"HELLINIKON, GR",0.0,,11.0,16.0,7.0
22493,2018-12-05,GR000016716,"HELLINIKON, GR",0.0,,13.0,16.0,8.0
22494,2018-12-06,GR000016716,"HELLINIKON, GR",0.0,,9.0,,
22495,2018-12-07,GR000016716,"HELLINIKON, GR",0.0,,9.0,12.0,7.0
22496,2018-12-08,GR000016716,"HELLINIKON, GR",0.0,,11.0,17.0,6.0
22497,2018-12-09,GR000016716,"HELLINIKON, GR",0.0,,15.0,17.0,11.0
22498,2018-12-10,GR000016716,"HELLINIKON, GR",0.0,,14.0,17.0,12.0
22499,2018-12-11,GR000016716,"HELLINIKON, GR",2.3,,9.0,12.0,7.0
22500,2018-12-12,GR000016716,"HELLINIKON, GR",2.5,,8.0,12.0,4.0
22501,2018-12-13,GR000016716,"HELLINIKON, GR",0.5,,9.0,11.0,8.0
22502,2018-12-14,GR000016716,"HELLINIKON, GR",7.6,,13.0,17.0,8.0
22503,2018-12-15,GR000016716,"HELLINIKON, GR",0.0,,16.0,19.0,14.0
22504,2018-12-16,GR000016716,"HELLINIKON, GR",12.2,,13.0,16.0,11.0
22505,2018-12-17,GR000016716,"HELLINIKON, GR",12.2,,12.0,14.0,9.0
22506,2018-12-18,GR000016716,"HELLINIKON, GR",12.4,,11.0,12.0,9.0
22507,2018-12-19,GR000016716,"HELLINIKON, GR",0.0,,9.0,11.0,8.0
22508,2018-12-20,GR000016716,"HELLINIKON, GR",0.0,,9.0,12.0,7.0
22509,2018-12-21,GR000016716,"HELLINIKON, GR",0.0,,11.0,13.0,7.0
22510,2018-12-22,GR000016716,"HELLINIKON, GR",0.0,,12.0,16.0,8.0
22511,2018-12-23,GR000016716,"HELLINIKON, GR",0.0,,13.0,17.0,9.0
22512,2018-12-24,GR000016716,"HELLINIKON, GR",0.0,,12.0,14.0,10.0
22513,2018-12-25,GR000016716,"HELLINIKON, GR",0.0,,9.0,,
22514,2018-12-26,GR000016716,"HELLINIKON, GR",11.4,,6.0,,
22515,2018-12-27,GR000016716,"HELLINIKON, GR",0.0,,7.0,10.0,3.0
22516,2018-12-28,GR000016716,"HELLINIKON, GR",0.0,,9.0,12.0,7.0
22517,2018-12-29,GR000016716,"HELLINIKON, GR",0.0,,11.0,16.0,6.0
22518,2018-12-30,GR000016716,"HELLINIKON, GR",0.0,,11.0,,
